220X67,220X71,220X75,220X79,220X83,220X87,220X91,220X95,220X225,220X226,220X227,220X228,220X229,220X230,220X231,220X232,220X233,220X234,220X235,220X236
2017080106454310.0,2017080106440726,2017080106452762.0,2017080106442907,2017080106453050.0,2017080106440304,2017080106452540.0,2017080106442551,20170804171200.0,20170804171200.0,20170804165744.0,20170804165505.0,20170804165431.0,20170804165341.0,20170804163011.0,20170804163011.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080507301212.0,2017080507284225,2017080507295660.0,2017080507290704,2017080507295948.0,2017080507283804,2017080507295437.0,2017080507290351,20170804163931.0,20170804163931.0,20170804162643.0,20170804162258.0,20170804162228.0,20170804162200.0,20170804160200.0,20170804160200.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080507185715.0,2017080507172804,2017080507184170.0,2017080507175221,2017080507184454.0,2017080507172382,2017080507183939.0,2017080507174871,20170804171047.0,20170804171047.0,20170804165602.0,20170804165350.0,20170804165316.0,20170804165248.0,20170804162905.0,20170804162905.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080605304123.0,2017080605290751,2017080605302578.0,2017080605292426,2017080605302865.0,2017080605290331,2017080605302353.0,2017080605292073,20170805194227.0,20170805194227.0,20170805192736.0,20170805192522.0,20170805192445.0,20170805192417.0,20170805190137.0,20170805190137.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080605010848.0,2017080604591337,2017080605005295.0,2017080604593915,2017080605005584.0,2017080604590917,2017080605005070.0,2017080604593562,20170805190946.0,20170805190946.0,20170805185659.0,20170805185455.0,20170805185432.0,20170805185404.0,20170805183441.0,20170805183441.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080801123507.0,2017080801101557,2017080801121948.0,2017080801103367,2017080801122235.0,2017080801101139,2017080801121723.0,2017080801103015,20170811101549.0,20170811101549.0,20170811095955.0,20170811095644.0,20170811095618.0,20170811095526.0,20170811092226.0,20170811092226.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080710240662.0,2017080710215248,2017080710235090.0,2017080710220925,2017080710235384.0,2017080710214829,2017080710234740.0,2017080710220573,20170808095838.0,20170808095838.0,20170808093828.0,20170808093433.0,20170808093405.0,20170808093227.0,20170808084416.0,20170808084416.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080709334331.0,2017080709312551,2017080709332770.0,2017080709314357,2017080709333060.0,2017080709312131,2017080709332543.0,2017080709314006,20170808102312.0,20170808102312.0,20170808100229.0,20170808095834.0,20170808095806.0,20170808095627.0,20170808090847.0,20170808090847.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080722042710.0,2017080722020681,2017080722041146.0,2017080722022440,2017080722041432.0,2017080722020262,2017080722040796.0,2017080722022087,20170808040643.0,20170808040643.0,20170808034513.0,20170808034118.0,20170808034050.0,20170808033912.0,20170808025109.0,20170808025109.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080721151451.0,2017080721104326,2017080721145889.0,2017080721140029,2017080721150179.0,2017080721103907,2017080721145653.0,2017080721135678,20170808040727.0,20170808040727.0,20170808034713.0,20170808034318.0,20170808034251.0,20170808034111.0,20170808025232.0,20170808025232.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081208440687.0,2017081208404551,2017081208435117.0,2017081208410228,2017081208435412.0,2017081208404132,2017081208434892.0,2017081208405878,20170812085013.0,20170812085013.0,20170812083409.0,20170812083143.0,20170812083116.0,20170812083020.0,20170812080029.0,20170812080029.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080722545300.0,2017080722523335,2017080722543734.0,2017080722525015,2017080722544020.0,2017080722522915,2017080722543509.0,2017080722524664,20170807224930.0,20170807224930.0,20170807222807.0,20170807222412.0,20170807222344.0,20170807222206.0,20170807213430.0,20170807213430.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080722525284.0,2017080722503495,2017080722523720.0,2017080722505173,2017080722524012.0,2017080722503075,2017080722523495.0,2017080722504820,20170807223325.0,20170807223325.0,20170807221141.0,20170807220745.0,20170807220717.0,20170807220538.0,20170807211804.0,20170807211804.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080722505445.0,2017080722483342,2017080722503879.0,2017080722485015,2017080722504170.0,2017080722482923,2017080722503654.0,2017080722484665,20170806183753.0,20170806183753.0,20170806182503.0,20170806181948.0,20170806181915.0,20170806181831.0,20170806174736.0,20170806174736.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080622463446.0,2017080622430248,2017080622461895.0,2017080622433246,2017080622462179.0,2017080622425828,2017080622461670.0,2017080622432893,20170808074154.0,20170808074154.0,20170808072131.0,20170808071736.0,20170808071708.0,20170808071528.0,20170808062907.0,20170808062907.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080722102626.0,2017080722080637,2017080722101070.0,2017080722082317,2017080722101359.0,2017080722080217,2017080722100845.0,2017080722081967,20170806173106.0,20170806173106.0,20170806171458.0,20170806171227.0,20170806171151.0,20170806171112.0,20170806164313.0,20170806164313.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080510450046.0,2017080510433137,2017080510444493.0,2017080510435528,2017080510444782.0,2017080510432715,2017080510444268.0,2017080510435175,20170805055538.0,20170805055538.0,20170805054100.0,20170805053844.0,20170805053810.0,20170805053732.0,20170805050446.0,20170805050446.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080722082587.0,2017080722060603,2017080722081023.0,2017080722062356,2017080722081318.0,2017080722060181,2017080722080798.0,2017080722062006,20170807231316.0,20170807231316.0,20170807225207.0,20170807224812.0,20170807224744.0,20170807224607.0,20170807215913.0,20170807215913.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080622110617.0,2017080622090642,2017080622105067.0,2017080622093609,2017080622105351.0,2017080622090207,2017080622104821.0,2017080622093256,20170808074359.0,20170808074359.0,20170808072331.0,20170808071935.0,20170808071907.0,20170808071730.0,20170808062956.0,20170808062956.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080722062621.0,2017080722040640,2017080722061064.0,2017080722042437,2017080722061356.0,2017080722040220,2017080722060839.0,2017080722042087,20170807230914.0,20170807230914.0,20170807224807.0,20170807224412.0,20170807224344.0,20170807224207.0,20170807215715.0,20170807215715.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080621042615.0,2017080621023900,2017080621041065.0,2017080621030354,2017080621041345.0,2017080621023479,2017080621040840.0,2017080621030001,20170806205954.0,20170806205954.0,20170806204558.0,20170806204352.0,20170806204318.0,20170806204240.0,20170806201036.0,20170806201036.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080223380917.0,2017080223361865,2017080223375318.0,2017080223365332,2017080223375648.0,2017080223361443,2017080223375093.0,2017080223364982,20170802162743.0,20170802162743.0,20170802161426.0,20170802161049.0,20170802161032.0,20170802161005.0,20170802155042.0,20170802155042.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080620363717.0,2017080620314987,2017080620362170.0,2017080620322557,2017080620362457.0,2017080620314565,2017080620361945.0,2017080620322204,20170806210107.0,20170806210107.0,20170806204701.0,20170806204454.0,20170806204420.0,20170806204343.0,20170806201146.0,20170806201146.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080223101134.0,2017080223054893,2017080223095568.0,2017080223060687,2017080223095857.0,2017080223054473,2017080223095343.0,2017080223060335,20170801045743.0,20170801045743.0,20170801044319.0,20170801043921.0,20170801043848.0,20170801043810.0,20170801041200.0,20170801041200.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017081207062890.0,2017081207042935,2017081207061320.0,2017081207044690,2017081207061606.0,2017081207042517,2017081207060968.0,2017081207044339,20170812051512.0,20170812051512.0,20170812045953.0,20170812045726.0,20170812045700.0,20170812045614.0,20170812042537.0,20170812042537.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081207044960.0,2017081207031501,2017081207043398.0,2017081207033664,2017081207043689.0,2017081207031082,2017081207043173.0,2017081207033312,20170812054524.0,20170812054524.0,20170812052909.0,20170812052643.0,20170812052616.0,20170812052521.0,20170812045714.0,20170812045714.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080508465562.0,2017080508453064,2017080508464023.0,2017080508455060,2017080508464309.0,2017080508452640,2017080508463798.0,2017080508454709,20170804022354.0,20170804022354.0,20170804020946.0,20170804020704.0,20170804020637.0,20170804020554.0,20170804013628.0,20170804013628.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081207033934.0,2017081207020012,2017081207032360.0,2017081207021689,2017081207032664.0,2017081207015592,2017081207032132.0,2017081207021339,20170812054356.0,20170812054356.0,20170812052752.0,20170812052528.0,20170812052500.0,20170812052406.0,20170812045614.0,20170812045614.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080800180893.0,2017080800154853,2017080800175331.0,2017080800160531,2017080800175615.0,2017080800154435,2017080800174982.0,2017080800160182,20170808013431.0,20170808013431.0,20170808011350.0,20170808010955.0,20170808010926.0,20170808010748.0,20170808002113.0,20170808002113.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080723301701.0,2017080723252929,2017080723300129.0,2017080723290273,2017080723300432.0,2017080723252510,2017080723295906.0,2017080723285921,20170809031647.0,20170809031647.0,20170809025546.0,20170809025155.0,20170809025127.0,20170809024950.0,20170809020418.0,20170809020418.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080703080659.0,2017080703062753,2017080703075103.0,2017080703065175,2017080703075390.0,2017080703062329,2017080703074867.0,2017080703064821,20170806151307.0,20170806151307.0,20170806150015.0,20170806145501.0,20170806145427.0,20170806145343.0,20170806142315.0,20170806142315.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080702402303.0,2017080702353829,2017080702400748.0,2017080702361135,2017080702401045.0,2017080702353407,2017080702400525.0,2017080702360784,20170807030123.0,20170807030123.0,20170807024733.0,20170807024517.0,20170807024443.0,20170807024406.0,20170807021416.0,20170807021416.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080711382498.0,2017080711332681,2017080711380943.0,2017080711334432,2017080711381235.0,2017080711332262,2017080711380417.0,2017080711334079,20170806042711.0,20170806042711.0,20170806041159.0,20170806040952.0,20170806040918.0,20170806040841.0,20170806033953.0,20170806033953.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072802201512.0,2017072802181612,2017072802195959.0,2017072802183456,2017072802200243.0,2017072802181192,2017072802195726.0,2017072802183106,20170727032106.0,20170727032106.0,20170727030656.0,20170727030039.0,20170727030005.0,20170727025937.0,20170727023537.0,20170727023537.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080710255682.0,2017080710234582,2017080710254128.0,2017080710240385,2017080710254401.0,2017080710234165,2017080710253903.0,2017080710240034,20170806044239.0,20170806044239.0,20170806042558.0,20170806042332.0,20170806042256.0,20170806042211.0,20170806035308.0,20170806035308.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017081206014057.0,2017081205593021,2017081206012503.0,2017081205594775,2017081206012784.0,2017081205592603,2017081206012151.0,2017081205594425,20170812182920.0,20170812182920.0,20170812181314.0,20170812181048.0,20170812181021.0,20170812180928.0,20170812174048.0,20170812174048.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081205595040.0,2017081205581423,2017081205593484.0,2017081205583096,2017081205593770.0,2017081205581004,2017081205593257.0,2017081205582746,20170812182806.0,20170812182806.0,20170812181200.0,20170812180934.0,20170812180907.0,20170812180812.0,20170812173933.0,20170812173933.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081205583364.0,2017081205565995,2017081205581806.0,2017081205571753,2017081205582095.0,2017081205565576,2017081205581579.0,2017081205571403,20170812100720.0,20170812100720.0,20170812095055.0,20170812094851.0,20170812094825.0,20170812094741.0,20170812091709.0,20170812091709.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080620463160.0,2017080620445454,2017080620461610.0,2017080620452653,2017080620461895.0,2017080620445031,2017080620461387.0,2017080620452300,20170806105653.0,20170806105653.0,20170806104119.0,20170806103903.0,20170806103830.0,20170806103752.0,20170806095932.0,20170806095932.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080620452914.0,2017080620435250,2017080620451360.0,2017080620441678,2017080620451645.0,2017080620434828,2017080620451125.0,2017080620441325,20170806104647.0,20170806104647.0,20170806103217.0,20170806103017.0,20170806102944.0,20170806102850.0,20170806095047.0,20170806095047.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080808144518.0,2017080808122318,2017080808142957.0,2017080808124076,2017080808143248.0,2017080808121901,2017080808142606.0,2017080808123726,20170808040934.0,20170808040934.0,20170808035418.0,20170808034517.0,20170808034450.0,20170808034312.0,20170808025510.0,20170808025510.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080807241665.0,2017080807215712,2017080807240101.0,2017080807221592,2017080807240393.0,2017080807215295,2017080807235875.0,2017080807221240,20170808031923.0,20170808031923.0,20170808025846.0,20170808025450.0,20170808025422.0,20170808025244.0,20170808020606.0,20170808020606.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080223175734.0,2017080223161798,2017080223174159.0,2017080223165171,2017080223174459.0,2017080223161367,2017080223173934.0,2017080223164820,20170802165713.0,20170802165713.0,20170802164314.0,20170802164109.0,20170802164042.0,20170802164015.0,20170802162018.0,20170802162018.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080909273448.0,2017080909251325,2017080909271898.0,2017080909253001,2017080909272190.0,2017080909250906,2017080909271548.0,2017080909252651,20170810144202.0,20170810144202.0,20170810142458.0,20170810142233.0,20170810142205.0,20170810142111.0,20170810133827.0,20170810133827.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080908451696.0,2017080908423693,2017080908450128.0,2017080908425656,2017080908450418.0,2017080908423275,2017080908445904.0,2017080908425307,20170810144658.0,20170810144658.0,20170810142958.0,20170810142733.0,20170810142706.0,20170810142612.0,20170810134543.0,20170810134543.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080813315915.0,2017080813293732,2017080813314359.0,2017080813295489,2017080813314654.0,2017080813293314,2017080813314009.0,2017080813295135,20170809123209.0,20170809123209.0,20170809121049.0,20170809120653.0,20170809120625.0,20170809120448.0,20170809112259.0,20170809112259.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080812433446.0,2017080812391007,2017080812431885.0,2017080812421934,2017080812432175.0,2017080812390582,2017080812431650.0,2017080812421584,20170809123408.0,20170809123408.0,20170809121249.0,20170809120854.0,20170809120826.0,20170809120646.0,20170809112433.0,20170809112433.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081205283421.0,2017081205270034,2017081205281859.0,2017081205271785,2017081205282146.0,2017081205265614,2017081205281628.0,2017081205271435,20170812054014.0,20170812054014.0,20170812052408.0,20170812052143.0,20170812052115.0,20170812052021.0,20170812045313.0,20170812045313.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081205272046.0,2017081205254503,2017081205270495.0,2017081205260260,2017081205270787.0,2017081205254084,2017081205270270.0,2017081205255910,20170812053854.0,20170812053854.0,20170812052253.0,20170812052028.0,20170812052000.0,20170812051906.0,20170812045214.0,20170812045214.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081205260529.0,2017081205243025,2017081205254964.0,2017081205244700,2017081205255251.0,2017081205242606,2017081205254737.0,2017081205244350,20170812053243.0,20170812053243.0,20170812051638.0,20170812051412.0,20170812051344.0,20170812051250.0,20170812044654.0,20170812044654.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081205244975.0,2017081205231490,2017081205243410.0,2017081205233160,2017081205243695.0,2017081205231075,2017081205243184.0,2017081205232810,20170812053141.0,20170812053141.0,20170812051523.0,20170812051257.0,20170812051229.0,20170812051134.0,20170812044555.0,20170812044555.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081205233431.0,2017081205220126,2017081205231870.0,2017081205222479,2017081205232162.0,2017081205215709,2017081205231643.0,2017081205222129,20170812053023.0,20170812053023.0,20170812051407.0,20170812051141.0,20170812051114.0,20170812051021.0,20170812044455.0,20170812044455.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081205222756.0,2017081205204535,2017081205221189.0,2017081205210212,2017081205221479.0,2017081205204115,2017081205220962.0,2017081205205860,20170812051625.0,20170812051625.0,20170812050056.0,20170812045854.0,20170812045828.0,20170812045719.0,20170812042635.0,20170812042635.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080610405203.0,2017080610390631,2017080610403639.0,2017080610393065,2017080610403935.0,2017080610390207,2017080610403406.0,2017080610392710,20170807213659.0,20170807213659.0,20170807211514.0,20170807211022.0,20170807210953.0,20170807210814.0,20170807202418.0,20170807202418.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080610314998.0,2017080610302039,2017080610313443.0,2017080610304489,2017080610313734.0,2017080610301618,2017080610313220.0,2017080610304137,20170807222601.0,20170807222601.0,20170807220540.0,20170807220145.0,20170807220117.0,20170807215940.0,20170807211408.0,20170807211408.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081108084234.0,2017081108070346,2017081108082660.0,2017081108072021,2017081108082965.0,2017081108065926,2017081108082435.0,2017081108071670,20170810013532.0,20170810013532.0,20170810012008.0,20170810011612.0,20170810011545.0,20170810011452.0,20170810004631.0,20170810004631.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017081107572193.0,2017081107554776,2017081107570631.0,2017081107560789,2017081107570923.0,2017081107554359,2017081107570404.0,2017081107560439,20170810020637.0,20170810020637.0,20170810015014.0,20170810014749.0,20170810014722.0,20170810014627.0,20170810011547.0,20170810011547.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080620495506.0,2017080620482570,2017080620493951.0,2017080620485003,2017080620494240.0,2017080620482146,2017080620493728.0,2017080620484650,20170808013218.0,20170808013218.0,20170808011150.0,20170808010755.0,20170808010727.0,20170808010549.0,20170808002013.0,20170808002013.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081209505104.0,2017081209490939,2017081209503543.0,2017081209494334,2017081209503832.0,2017081209490518,2017081209503318.0,2017081209493984,20170811164817.0,20170811164817.0,20170811163232.0,20170811163006.0,20170811162938.0,20170811162844.0,20170811160405.0,20170811160405.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081209383107.0,2017081209365589,2017081209381546.0,2017081209371329,2017081209381839.0,2017081209365170,2017081209381320.0,2017081209370979,20170812082011.0,20170812082011.0,20170812080409.0,20170812080143.0,20170812080115.0,20170812080021.0,20170812073228.0,20170812073228.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081209260062.0,2017081209242785,2017081209254503.0,2017081209244464,2017081209254798.0,2017081209242365,2017081209254278.0,2017081209244112,20170811090411.0,20170811090411.0,20170811084756.0,20170811084530.0,20170811084502.0,20170811084408.0,20170811081411.0,20170811081411.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080420270540.0,2017080420253100,2017080420264985.0,2017080420254860,2017080420265271.0,2017080420252679,2017080420264759.0,2017080420254509,20170805150559.0,20170805150559.0,20170805144947.0,20170805144739.0,20170805144705.0,20170805144628.0,20170805141820.0,20170805141820.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017081108475487.0,2017081108454812,2017081108473920.0,2017081108460492,2017081108474204.0,2017081108454393,2017081108473570.0,2017081108460143,20170813045413.0,20170813045413.0,20170813044013.0,20170813043453.0,20170813043427.0,20170813043351.0,20170813040425.0,20170813040425.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081108460743.0,2017081108443301,2017081108455200.0,2017081108444978,2017081108455498.0,2017081108442882,2017081108454975.0,2017081108444628,20170813052516.0,20170813052516.0,20170813050910.0,20170813050646.0,20170813050619.0,20170813050522.0,20170813043538.0,20170813043538.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081108445246.0,2017081108431720,2017081108443687.0,2017081108433479,2017081108443978.0,2017081108431301,2017081108443462.0,2017081108433128,20170813052358.0,20170813052358.0,20170813050755.0,20170813050529.0,20170813050502.0,20170813050408.0,20170813043305.0,20170813043305.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081205160401.0,2017081205142948,2017081205154835.0,2017081205144701,2017081205155128.0,2017081205142528,2017081205154609.0,2017081205144350,20170812061740.0,20170812061740.0,20170812060143.0,20170812055913.0,20170812055845.0,20170812055750.0,20170812052908.0,20170812052908.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081205144967.0,2017081205131431,2017081205143410.0,2017081205133187,2017081205143701.0,2017081205131014,2017081205143184.0,2017081205132835,20170812061626.0,20170812061626.0,20170812060024.0,20170812055756.0,20170812055729.0,20170812055636.0,20170812052759.0,20170812052759.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081205133465.0,2017081205115837,2017081205131892.0,2017081205121510,2017081205132185.0,2017081205115420,2017081205131667.0,2017081205121160,20170812061524.0,20170812061524.0,20170812055908.0,20170812055642.0,20170812055615.0,20170812055522.0,20170812052659.0,20170812052659.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081205005223.0,2017081204591187,2017081205003654.0,2017081204594654,2017081205003943.0,2017081204590765,2017081205003429.0,2017081204594304,20170812183037.0,20170812183037.0,20170812181429.0,20170812181204.0,20170812181136.0,20170812181041.0,20170812174332.0,20170812174332.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081204594912.0,2017081204574350,2017081204593364.0,2017081204584356,2017081204593654.0,2017081204573935,2017081204593128.0,2017081204584006,20170812054129.0,20170812054129.0,20170812052523.0,20170812052257.0,20170812052230.0,20170812052136.0,20170812045413.0,20170812045413.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080901154079.0,2017080901132115,2017080901152517.0,2017080901133914,2017080901152806.0,2017080901131695,2017080901152290.0,2017080901133564,20170809015550.0,20170809015550.0,20170809013524.0,20170809013128.0,20170809013101.0,20170809012922.0,20170809004045.0,20170809004045.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080722465553.0,2017080722443378,2017080722463996.0,2017080722445054,2017080722464287.0,2017080722442959,2017080722463771.0,2017080722444704,20170806190930.0,20170806190930.0,20170806185507.0,20170806185306.0,20170806185232.0,20170806185147.0,20170806182117.0,20170806182117.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080722265420.0,2017080722243378,2017080722263865.0,2017080722245059,2017080722264157.0,2017080722242957,2017080722263640.0,2017080722244706,20170806185531.0,20170806185531.0,20170806184032.0,20170806183825.0,20170806183751.0,20170806183714.0,20170806180848.0,20170806180848.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080913033568.0,2017080913011439,2017080913032009.0,2017080913013114,2017080913032304.0,2017080913011021,2017080913031659.0,2017080913012764,20170809141810.0,20170809141810.0,20170809135649.0,20170809135255.0,20170809135227.0,20170809135048.0,20170809130449.0,20170809130449.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080912133390.0,2017080912111410,2017080912131823.0,2017080912113210,2017080912132118.0,2017080912110992,2017080912131598.0,2017080912112860,20170809132809.0,20170809132809.0,20170809130650.0,20170809130255.0,20170809130227.0,20170809130048.0,20170809121448.0,20170809121448.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081001193123.0,2017081001155917,2017081001191560.0,2017081001180150,2017081001191856.0,2017081001155496,2017081001191325.0,2017081001175795,20170810003005.0,20170810003005.0,20170810001718.0,20170810001301.0,20170810001242.0,20170810001214.0,20170809235148.0,20170809235148.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080809084975.0,2017080809062718,2017080809083406.0,2017080809064395,2017080809083698.0,2017080809062298,2017080809083057.0,2017080809064042,20170808031702.0,20170808031702.0,20170808025645.0,20170808025250.0,20170808025222.0,20170808025043.0,20170808020417.0,20170808020417.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080622093867.0,2017080622075909,2017080622092285.0,2017080622082353,2017080622092603.0,2017080622075485,2017080622092059.0,2017080622082001,20170807025341.0,20170807025341.0,20170807024053.0,20170807023539.0,20170807023505.0,20170807023423.0,20170807020412.0,20170807020412.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080423353143.0,2017080423335215,2017080423351582.0,2017080423341650,2017080423351879.0,2017080423334795,2017080423351357.0,2017080423341295,20170804102316.0,20170804102316.0,20170804100729.0,20170804100440.0,20170804100404.0,20170804100322.0,20170804093532.0,20170804093532.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080621415681.0,2017080621371212,2017080621414135.0,2017080621374482,2017080621414423.0,2017080621370775,2017080621413914.0,2017080621374131,20170808074117.0,20170808074117.0,20170808071930.0,20170808071535.0,20170808071507.0,20170808071329.0,20170808062751.0,20170808062751.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080423074376.0,2017080423025920,2017080423072828.0,2017080423033242,2017080423073115.0,2017080423025500,2017080423072598.0,2017080423032890,20170804102430.0,20170804102430.0,20170804100831.0,20170804100555.0,20170804100520.0,20170804100432.0,20170804093637.0,20170804093637.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017081206333621.0,2017081206315995,2017081206332060.0,2017081206321681,2017081206332348.0,2017081206315576,2017081206331835.0,2017081206321329,20170813074235.0,20170813074235.0,20170813072515.0,20170813072250.0,20170813072222.0,20170813072128.0,20170813065136.0,20170813065136.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081206321953.0,2017081206304535,2017081206320389.0,2017081206310212,2017081206320679.0,2017081206304118,2017081206320162.0,2017081206305860,20170813081357.0,20170813081357.0,20170813075839.0,20170813075636.0,20170813075609.0,20170813075355.0,20170813072207.0,20170813072207.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081206310484.0,2017081206292953,2017081206304920.0,2017081206294712,2017081206305210.0,2017081206292535,2017081206304693.0,2017081206294360,20170813081229.0,20170813081229.0,20170813075734.0,20170813075402.0,20170813075334.0,20170813075241.0,20170813072107.0,20170813072107.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080917315690.0,2017080917293589,2017080917314125.0,2017080917295264,2017080917314417.0,2017080917293168,2017080917313775.0,2017080917294912,20170809022503.0,20170809022503.0,20170809020324.0,20170809015929.0,20170809015901.0,20170809015723.0,20170809011342.0,20170809011342.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080916360476.0,2017080916314051,2017080916354910.0,2017080916344957,2017080916355218.0,2017080916313631,2017080916354667.0,2017080916344606,20170809022547.0,20170809022547.0,20170809020524.0,20170809020129.0,20170809020101.0,20170809015922.0,20170809011442.0,20170809011442.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081208033487.0,2017081208020076,2017081208031942.0,2017081208021834,2017081208032237.0,2017081208015657,2017081208031714.0,2017081208021482,20170813045515.0,20170813045515.0,20170813044115.0,20170813043604.0,20170813043538.0,20170813043446.0,20170813040535.0,20170813040535.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
