311X29,311X30,311X31,311X32,311X99,311X100,311X187,311X188,261X373,261X374,261X559,261X560,261X745,261X746
20170809043219,20170809043759.0,20170809043111,20170809043709.0,20170809043329,20170809043319,20170809043333,20170809043329,20170809043347,20170809043334,20170809043354,20170809043347,20170809043407,20170809043354
20170809044905,20170809045240.0,20170809044758,20170809045147.0,20170809045003,20170809044953,20170809045007,20170809045003,20170809045021,20170809045008,20170809045027,20170809045021,20170809045040,20170809045027
20170809105625,20170809110029.0,20170809105434,20170809105941.0,20170809105730,20170809105719,20170809105734,20170809105730,20170809105747,20170809105735,20170809105754,20170809105747,20170809105807,20170809105754
20170807163512,20170807163953.0,20170807163421,20170807163904.0,20170807163558,20170807163548,20170807163602,20170807163558,20170807163616,20170807163603,20170807163622,20170807163616,20170807163635,20170807163622
20170807163425,20170807163843.0,20170807163328,20170807163737.0,20170807163510,20170807163500,20170807163514,20170807163510,20170807163529,20170807163515,20170807163535,20170807163529,20170807163549,20170807163536
20170807163723,20170807164227.0,20170807163620,20170807164138.0,20170807163827,20170807163817,20170807163831,20170807163827,20170807163845,20170807163832,20170807163852,20170807163845,20170807163905,20170807163852
20170805230140,20170805230656.0,20170805230042,20170805230605.0,20170805230217,20170805230157,20170805230221,20170805230217,20170805230235,20170805230222,20170805230242,20170805230235,20170805230255,20170805230242
20170805143514,20170805144029.0,20170805143423,20170805143939.0,20170805143602,20170805143542,20170805143606,20170805143602,20170805143620,20170805143607,20170805143627,20170805143620,20170805143640,20170805143627
20170805112535,20170805112912.0,20170805112442,20170805112819.0,20170805112620,20170805112559,20170805112624,20170805112620,20170805112638,20170805112625,20170805112645,20170805112638,20170805112658,20170805112645
20170804135929,20170804140447.0,20170804135839,20170804140356.0,20170804140024,20170804140004,20170804140028,20170804140024,20170804140042,20170804140029,20170804140049,20170804140042,20170804140102,20170804140049
20170808104653,20170808105130.0,20170808104601,20170808105022.0,20170808104744,20170808104734,20170808104748,20170808104744,20170808104803,20170808104749,20170808104809,20170808104803,20170808104823,20170808104809
20170804144536,20170804144849.0,20170804144439,20170804144752.0,20170804144627,20170804144607,20170804144631,20170804144627,20170804144645,20170804144632,20170804144652,20170804144645,20170804144705,20170804144652
20170802111727,20170802112145.0,20170802111609,20170802112057.0,20170802111848,20170802111828,20170802111852,20170802111848,20170802111906,20170802111853,20170802111913,20170802111906,20170802111926,20170802111913
20170802114737,20170802115156.0,20170802114618,20170802115106.0,20170802114856,20170802114836,20170802114900,20170802114856,20170802114914,20170802114901,20170802114921,20170802114914,20170802114934,20170802114921
20170802115130,20170802115530.0,20170802115001,20170802115441.0,20170802115249,20170802115229,20170802115253,20170802115249,20170802115307,20170802115254,20170802115314,20170802115307,20170802115327,20170802115314
20170802115858,NA,20170802115733,NA,20170802120019,20170802120000,20170802120023,20170802120019,20170802120037,20170802120024,20170802120044,20170802120037,20170802120057,20170802120044
20170812065605,20170812070012.0,20170812065512,20170812065939.0,20170812065735,20170812065725,20170812065739,20170812065735,20170812065753,20170812065740,20170812065800,20170812065753,20170812065813,20170812065800
20170812065514,20170812065831.0,20170812065424,20170812065757.0,20170812065557,20170812065547,20170812065601,20170812065557,20170812065615,20170812065602,20170812065622,20170812065615,20170812065635,20170812065622
20170802233556,20170802233941.0,20170802233459,20170802233839.0,20170802233657,20170802233637,20170802233701,20170802233657,20170802233715,20170802233702,20170802233722,20170802233715,20170802233735,20170802233722
20170812065923,20170812070326.0,20170812065649,20170812070251.0,20170812070050,20170812070040,20170812070054,20170812070050,20170812070108,20170812070055,20170812070115,20170812070108,20170812070128,20170812070115
20170802235858,20170803000243.0,20170802235801,20170803000141.0,20170802235953,20170802235932,20170802235957,20170802235953,20170803000011,20170802235957,20170803000002,20170803000011,20170803000015,20170803000002
20170803001704,20170803002120.0,20170803001500,20170803002028.0,20170803001805,20170803001745,20170803001809,20170803001805,20170803001823,20170803001810,20170803001830,20170803001823,20170803001843,20170803001830
20170806232803,20170806233138.0,20170806232711,20170806233045.0,20170806232853,20170806232833,20170806232857,20170806232853,20170806232911,20170806232858,20170806232918,20170806232911,20170806232932,20170806232918
20170807002022,20170807002533.0,20170807001930,20170807002444.0,20170807002113,20170807002053,20170807002118,20170807002114,20170807002131,20170807002118,20170807002138,20170807002132,20170807002151,20170807002138
20170809013600,20170809014019.0,20170809013502,20170809013927.0,20170809013649,20170809013639,20170809013653,20170809013649,20170809013708,20170809013654,20170809013714,20170809013708,20170809013728,20170809013715
20170809111131,20170809111536.0,20170809110938,20170809111446.0,20170809111235,20170809111225,20170809111239,20170809111235,20170809111253,20170809111240,20170809111259,20170809111253,20170809111312,20170809111259
20170809013914,20170809014506.0,20170809013809,20170809014414.0,20170809014010,20170809014000,20170809014014,20170809014010,20170809014028,20170809014015,20170809014035,20170809014028,20170809014048,20170809014035
20170810070508,20170810070913.0,20170810070259,20170810070822.0,20170810070613,20170810070603,20170810070617,20170810070613,20170810070631,20170810070618,20170810070638,20170810070631,20170810070651,20170810070638
20170810070337,20170810070741.0,20170810070153,20170810070650.0,20170810070442,20170810070432,20170810070447,20170810070443,20170810070500,20170810070448,20170810070507,20170810070501,20170810070520,20170810070507
20170810070809,20170810071215.0,20170810070616,20170810071124.0,20170810070914,20170810070904,20170810070918,20170810070914,20170810070932,20170810070919,20170810070939,20170810070932,20170810070952,20170810070939
20170810070938,20170810071341.0,20170810070748,20170810071253.0,20170810071044,20170810071034,20170810071048,20170810071044,20170810071102,20170810071049,20170810071109,20170810071102,20170810071122,20170810071109
20170805193824,20170805194140.0,20170805193732,20170805194043.0,20170805193913,20170805193853,20170805193917,20170805193913,20170805193931,20170805193918,20170805193938,20170805193931,20170805193951,20170805193938
20170809110955,20170809111401.0,20170809110808,20170809111313.0,20170809111103,20170809111053,20170809111107,20170809111103,20170809111121,20170809111108,20170809111128,20170809111121,20170809111141,20170809111128
20170809111431,20170809111838.0,20170809111241,20170809111746.0,20170809111535,20170809111525,20170809111540,20170809111536,20170809111553,20170809111541,20170809111600,20170809111553,20170809111613,20170809111600
20170805202914,20170805203244.0,20170805202816,20170805203145.0,20170805203012,20170805202952,20170805203016,20170805203012,20170805203030,20170805203017,20170805203037,20170805203030,20170805203050,20170805203037
20170813154416,20170813154843.0,20170813154320,20170813154754.0,20170813154501,20170813154451,20170813154506,20170813154501,20170813154519,20170813154506,20170813154526,20170813154519,20170813154539,20170813154526
20170813154317,20170813154737.0,20170813154227,20170813154629.0,20170813154404,20170813154354,20170813154408,20170813154404,20170813154423,20170813154409,20170813154429,20170813154423,20170813154443,20170813154429
20170807025015,20170807025345.0,20170807024922,20170807025255.0,20170807025104,20170807025044,20170807025108,20170807025104,20170807025122,20170807025109,20170807025129,20170807025122,20170807025143,20170807025129
20170813154614,20170813155121.0,20170813154516,20170813155030.0,20170813154716,20170813154705,20170813154720,20170813154716,20170813154734,20170813154721,20170813154740,20170813154734,20170813154753,20170813154740
20170813155943,20170813160404.0,20170813155851,20170813160313.0,20170813160036,20170813160026,20170813160040,20170813160036,20170813160054,20170813160041,20170813160101,20170813160054,20170813160114,20170813160101
20170807034156,20170807034701.0,20170807034105,20170807034613.0,20170807034247,20170807034227,20170807034252,20170807034248,20170807034306,20170807034253,20170807034312,20170807034306,20170807034325,20170807034312
20170813160258,20170813160842.0,20170813160153,20170813160751.0,20170813160400,20170813160350,20170813160404,20170813160400,20170813160418,20170813160405,20170813160424,20170813160418,20170813160437,20170813160424
20170813160149,20170813160735.0,20170813160048,20170813160643.0,20170813160253,20170813160243,20170813160257,20170813160253,20170813160311,20170813160258,20170813160318,20170813160311,20170813160332,20170813160318
20170812010339,20170812010744.0,20170812010116,20170812010710.0,20170812010509,20170812010459,20170812010513,20170812010509,20170812010527,20170812010514,20170812010534,20170812010527,20170812010547,20170812010534
20170813161316,20170813161758.0,20170813161219,20170813161710.0,20170813161420,20170813161410,20170813161424,20170813161420,20170813161438,20170813161425,20170813161445,20170813161438,20170813161458,20170813161445
20170812010201,20170812010610.0,20170812005939,20170812010534.0,20170812010331,20170812010321,20170812010335,20170812010331,20170812010349,20170812010336,20170812010356,20170812010349,20170812010409,20170812010356
20170813161655,20170813162027.0,20170813161549,20170813161935.0,20170813161759,20170813161749,20170813161804,20170813161800,20170813161817,20170813161804,20170813161824,20170813161817,20170813161837,20170813161824
20170813161549,20170813161941.0,20170813161453,20170813161844.0,20170813161653,20170813161642,20170813161657,20170813161653,20170813161711,20170813161657,20170813161718,20170813161711,20170813161731,20170813161718
20170812010655,20170812011059.0,20170812010434,20170812011027.0,20170812010825,20170812010814,20170812010829,20170812010825,20170812010843,20170812010830,20170812010849,20170812010843,20170812010903,20170812010849
20170812101111,20170812101435.0,20170812101021,20170812101401.0,20170812101201,20170812101151,20170812101205,20170812101201,20170812101219,20170812101206,20170812101226,20170812101219,20170812101239,20170812101226
20170812101526,20170812101930.0,20170812101255,20170812101856.0,20170812101654,20170812101644,20170812101659,20170812101654,20170812101713,20170812101659,20170812101719,20170812101713,20170812101732,20170812101719
20170812101346,20170812101748.0,20170812101221,20170812101716.0,20170812101517,20170812101507,20170812101521,20170812101517,20170812101535,20170812101522,20170812101542,20170812101535,20170812101555,20170812101542
20170804220404,20170804220925.0,20170804220307,20170804220835.0,20170804220459,20170804220439,20170804220503,20170804220459,20170804220517,20170804220504,20170804220523,20170804220517,20170804220536,20170804220523
20170804225012,NA,20170804224922,NA,20170804225101,20170804225041,20170804225105,20170804225101,20170804225120,20170804225106,20170804225126,20170804225120,20170804225140,20170804225126
20170805170522,NA,20170805170429,NA,20170805170557,20170805170536,20170805170601,20170805170557,20170805170615,20170805170602,20170805170621,20170805170615,20170805170635,20170805170621
20170805175818,NA,20170805175725,NA,20170805175906,20170805175846,20170805175910,20170805175906,20170805175924,20170805175911,20170805175931,20170805175924,20170805175944,20170805175931
20170811071925,20170811072335.0,20170811071700,20170811072300.0,20170811072050,20170811072040,20170811072054,20170811072050,20170811072108,20170811072055,20170811072115,20170811072108,20170811072128,20170811072115
20170810043459,20170810043904.0,20170810043306,20170810043815.0,20170810043605,20170810043555,20170810043609,20170810043605,20170810043623,20170810043610,20170810043630,20170810043623,20170810043643,20170810043630
20170811072423,20170811072832.0,20170811072158,20170811072757.0,20170811072543,20170811072533,20170811072547,20170811072543,20170811072602,20170811072548,20170811072608,20170811072602,20170811072621,20170811072608
20170811072244,20170811072655.0,20170811072019,20170811072619.0,20170811072405,20170811072355,20170811072409,20170811072405,20170811072423,20170811072410,20170811072430,20170811072423,20170811072443,20170811072430
20170810043332,20170810043738.0,20170810043140,20170810043647.0,20170810043435,20170810043425,20170810043439,20170810043435,20170810043453,20170810043440,20170810043459,20170810043453,20170810043513,20170810043500
20170811072923,20170811073334.0,20170811072700,20170811073258.0,20170811073052,20170811073042,20170811073056,20170811073052,20170811073110,20170811073057,20170811073117,20170811073110,20170811073130,20170811073117
20170810043800,20170810044205.0,20170810043610,20170810044117.0,20170810043907,20170810043857,20170810043911,20170810043907,20170810043925,20170810043912,20170810043932,20170810043925,20170810043944,20170810043932
20170812073830,20170812074234.0,20170812073608,20170812074200.0,20170812073957,20170812073947,20170812074002,20170812073958,20170812074016,20170812074002,20170812074022,20170812074016,20170812074036,20170812074022
20170813182144,20170813182555.0,20170813181951,20170813182503.0,20170813182250,20170813182240,20170813182254,20170813182250,20170813182308,20170813182255,20170813182315,20170813182308,20170813182328,20170813182315
20170812074816,20170812075223.0,20170812074556,20170812075147.0,20170812074945,20170812074935,20170812074949,20170812074945,20170812075003,20170812074950,20170812075010,20170812075003,20170812075023,20170812075010
20170813182010,20170813182427.0,20170813181819,20170813182329.0,20170813182115,20170813182105,20170813182119,20170813182115,20170813182133,20170813182120,20170813182140,20170813182133,20170813182153,20170813182140
20170812080118,20170812080525.0,20170812075855,20170812080449.0,20170812080247,20170812080237,20170812080251,20170812080247,20170812080305,20170812080252,20170812080312,20170812080305,20170812080325,20170812080312
20170813182448,20170813182859.0,20170813182254,20170813182806.0,20170813182551,20170813182541,20170813182555,20170813182551,20170813182609,20170813182556,20170813182616,20170813182609,20170813182629,20170813182616
20170812081106,20170812081512.0,20170812080845,20170812081438.0,20170812081234,20170812081224,20170812081238,20170812081234,20170812081252,20170812081239,20170812081259,20170812081252,20170812081312,20170812081259
20170813184009,20170813184419.0,20170813183817,20170813184327.0,20170813184110,20170813184100,20170813184114,20170813184110,20170813184128,20170813184115,20170813184135,20170813184128,20170813184148,20170813184135
20170812081557,20170812081946.0,20170812081335,20170812081911.0,20170812081728,20170812081717,20170812081732,20170812081728,20170812081746,20170812081733,20170812081752,20170812081746,20170812081806,20170812081752
20170806191555,20170806192103.0,20170806191458,20170806192013.0,20170806191644,20170806191623,20170806191648,20170806191644,20170806191701,20170806191649,20170806191708,20170806191702,20170806191721,20170806191708
20170813185354,20170813185805.0,20170813185159,20170813185714.0,20170813185500,20170813185449,20170813185504,20170813185500,20170813185518,20170813185505,20170813185524,20170813185518,20170813185537,20170813185524
20170813185832,20170813190242.0,20170813185639,20170813190148.0,20170813185931,20170813185921,20170813185935,20170813185931,20170813185949,20170813185936,20170813185956,20170813185949,20170813190008,20170813185956
20170813185659,20170813190112.0,20170813185501,20170813190015.0,20170813185801,20170813185751,20170813185805,20170813185801,20170813185819,20170813185806,20170813185825,20170813185819,20170813185838,20170813185825
20170811060144,20170811060550.0,20170811055953,20170811060500.0,20170811060245,20170811060235,20170811060249,20170811060245,20170811060303,20170811060250,20170811060310,20170811060303,20170811060323,20170811060310
20170804221112,20170804221428.0,20170804221015,20170804221330.0,20170804221203,20170804221143,20170804221207,20170804221203,20170804221221,20170804221208,20170804221228,20170804221222,20170804221242,20170804221228
20170804221526,NA,20170804221434,NA,20170804221628,20170804221608,20170804221633,20170804221629,20170804221646,20170804221633,20170804221653,20170804221646,20170804221706,20170804221653
20170804221436,NA,20170804221338,NA,20170804221526,20170804221506,20170804221530,20170804221526,20170804221544,20170804221531,20170804221551,20170804221544,20170804221605,20170804221551
20170807011019,20170807011347.0,20170807010929,20170807011249.0,20170807011124,20170807011103,20170807011128,20170807011124,20170807011142,20170807011129,20170807011148,20170807011142,20170807011201,20170807011148
20170807070242,20170807070553.0,20170807070145,20170807070458.0,20170807070331,20170807070311,20170807070336,20170807070331,20170807070350,20170807070336,20170807070356,20170807070350,20170807070410,20170807070356
20170807075336,20170807075700.0,20170807075243,20170807075604.0,20170807075439,20170807075419,20170807075443,20170807075439,20170807075457,20170807075444,20170807075503,20170807075457,20170807075516,20170807075503
20170807061139,20170807061510.0,20170807061047,20170807061421.0,20170807061228,20170807061208,20170807061232,20170807061228,20170807061247,20170807061233,20170807061253,20170807061247,20170807061307,20170807061253
20170807070332,20170807070839.0,20170807070242,20170807070750.0,20170807070422,20170807070402,20170807070426,20170807070422,20170807070440,20170807070427,20170807070447,20170807070440,20170807070459,20170807070447
20170805071821,NA,20170805071729,NA,20170805071914,20170805071854,20170805071918,20170805071914,20170805071932,20170805071919,20170805071938,20170805071932,20170805071951,20170805071938
20170805073304,NA,20170805073210,NA,20170805073354,20170805073334,20170805073358,20170805073354,20170805073412,20170805073359,20170805073419,20170805073412,20170805073432,20170805073419
20170805091724,20170805092053.0,20170805091635,20170805092002.0,20170805091814,20170805091754,20170805091818,20170805091815,20170805091833,20170805091819,20170805091839,20170805091833,20170805091853,20170805091840
20170805100928,NA,20170805100835,NA,20170805101013,20170805100953,20170805101017,20170805101013,20170805101031,20170805101018,20170805101037,20170805101031,20170805101050,20170805101037
20170805135800,NA,20170805135708,NA,20170805135902,20170805135842,20170805135906,20170805135902,20170805135920,20170805135907,20170805135927,20170805135920,20170805135940,20170805135927
20170805023802,20170805024330.0,20170805023704,20170805024240.0,20170805023857,20170805023837,20170805023901,20170805023857,20170805023915,20170805023902,20170805023921,20170805023915,20170805023934,20170805023921
20170812143442,20170812143811.0,20170812143349,20170812143736.0,20170812143527,20170812143517,20170812143531,20170812143527,20170812143545,20170812143532,20170812143552,20170812143545,20170812143605,20170812143552
20170812143721,20170812144129.0,20170812143553,20170812144054.0,20170812143843,20170812143833,20170812143847,20170812143843,20170812143901,20170812143848,20170812143908,20170812143902,20170812143921,20170812143908
20170812144359,20170812144810.0,20170812144133,20170812144733.0,20170812144530,20170812144520,20170812144534,20170812144530,20170812144548,20170812144535,20170812144555,20170812144548,20170812144608,20170812144555
20170807234149,20170807234624.0,20170807234057,20170807234537.0,20170807234230,20170807234220,20170807234234,20170807234230,20170807234248,20170807234235,20170807234255,20170807234248,20170807234308,20170807234255
20170808001227,20170808001811.0,20170808001128,20170808001622.0,20170808001328,20170808001318,20170808001332,20170808001328,20170808001346,20170808001333,20170808001353,20170808001346,20170808001407,20170808001353
20170809233747,20170809234148.0,20170809233552,20170809234100.0,20170809233851,20170809233841,20170809233855,20170809233851,20170809233909,20170809233856,20170809233916,20170809233909,20170809233929,20170809233916
20170809233618,20170809234022.0,20170809233425,20170809233932.0,20170809233721,20170809233711,20170809233725,20170809233721,20170809233739,20170809233726,20170809233745,20170809233739,20170809233758,20170809233745
20170812143901,20170812144313.0,20170812143628,20170812144236.0,20170812144021,20170812144011,20170812144025,20170812144021,20170812144039,20170812144026,20170812144046,20170812144039,20170812144059,20170812144046
20170807221027,20170807221513.0,20170807220928,20170807221354.0,20170807221110,20170807221100,20170807221114,20170807221110,20170807221128,20170807221115,20170807221135,20170807221128,20170807221148,20170807221135
20170807220928,20170807221347.0,20170807220837,20170807221258.0,20170807221012,20170807221002,20170807221016,20170807221012,20170807221031,20170807221017,20170807221038,20170807221031,20170807221051,20170807221038
20170807221520,20170807221954.0,20170807221422,20170807221849.0,20170807221605,20170807221555,20170807221609,20170807221605,20170807221624,20170807221610,20170807221630,20170807221624,20170807221644,20170807221630
20170807221833,20170807222341.0,20170807221726,20170807222252.0,20170807221927,20170807221916,20170807221931,20170807221927,20170807221945,20170807221932,20170807221951,20170807221945,20170807222004,20170807221951
20170805213458,20170805213808.0,20170805213402,20170805213713.0,20170805213612,20170805213552,20170805213616,20170805213612,20170805213630,20170805213617,20170805213637,20170805213630,20170805213650,20170805213637
20170805215341,20170805215707.0,20170805215245,20170805215613.0,20170805215433,20170805215413,20170805215437,20170805215433,20170805215451,20170805215438,20170805215458,20170805215451,20170805215511,20170805215458
20170806223757,20170806224113.0,20170806223705,20170806224013.0,20170806223846,20170806223826,20170806223850,20170806223846,20170806223904,20170806223851,20170806223911,20170806223904,20170806223924,20170806223911
20170806232904,20170806233232.0,20170806232807,20170806233133.0,20170806233005,20170806232944,20170806233009,20170806233005,20170806233022,20170806233009,20170806233029,20170806233022,20170806233042,20170806233029
20170808101130,20170808101520.0,20170808101038,20170808101428.0,20170808101231,20170808101221,20170808101235,20170808101231,20170808101250,20170808101236,20170808101257,20170808101250,20170808101310,20170808101257
20170807224514,20170807225101.0,20170807224407,20170807225011.0,20170807224631,20170807224621,20170807224635,20170807224631,20170807224649,20170807224636,20170807224655,20170807224649,20170807224708,20170807224655
20170807231837,20170807232229.0,20170807231744,20170807232138.0,20170807231941,20170807231931,20170807231945,20170807231941,20170807232000,20170807231946,20170807232006,20170807232000,20170807232020,20170807232006
20170808082705,20170808083135.0,20170808082613,20170808083047.0,20170808082752,20170808082742,20170808082756,20170808082752,20170808082810,20170808082757,20170808082816,20170808082810,20170808082829,20170808082816
20170808085646,20170808090227.0,20170808085553,20170808090138.0,20170808085748,20170808085738,20170808085752,20170808085748,20170808085806,20170808085753,20170808085813,20170808085807,20170808085827,20170808085813
20170813111714,20170813112100.0,20170813111617,20170813112009.0,20170813111754,20170813111744,20170813111759,20170813111755,20170813111812,20170813111800,20170813111819,20170813111812,20170813111832,20170813111819
20170808114615,20170808115031.0,20170808114518,20170808114942.0,20170808114709,20170808114659,20170808114714,20170808114710,20170808114728,20170808114714,20170808114735,20170808114728,20170808114748,20170808114735
20170808114926,20170808115511.0,20170808114822,20170808115423.0,20170808115031,20170808115021,20170808115035,20170808115031,20170808115049,20170808115036,20170808115055,20170808115049,20170808115108,20170808115055
20170808114820,20170808115404.0,20170808114723,20170808115315.0,20170808114923,20170808114913,20170808114928,20170808114924,20170808114942,20170808114929,20170808114949,20170808114942,20170808115003,20170808114949
20170807074555,20170807075020.0,20170807074312,20170807074946.0,20170807074743,20170807074723,20170807074747,20170807074743,20170807074801,20170807074748,20170807074808,20170807074801,20170807074821,20170807074808
20170808121708,20170808122132.0,20170808121613,20170808122044.0,20170808121812,20170808121802,20170808121816,20170808121812,20170808121831,20170808121817,20170808121838,20170808121831,20170808121851,20170808121838
20170806125709,20170806130040.0,20170806125616,20170806125939.0,20170806125813,20170806125752,20170806125817,20170806125813,20170806125830,20170806125818,20170806125837,20170806125831,20170806125850,20170806125837
20170808122031,20170808122359.0,20170808121925,20170808122308.0,20170808122134,20170808122124,20170808122138,20170808122134,20170808122152,20170808122139,20170808122159,20170808122152,20170808122212,20170808122159
20170807082715,20170807083141.0,20170807082434,20170807083105.0,20170807082903,20170807082843,20170807082908,20170807082903,20170807082922,20170807082908,20170807082928,20170807082922,20170807082942,20170807082928
20170808121923,20170808122313.0,20170808121817,20170808122219.0,20170808122027,20170808122017,20170808122031,20170808122027,20170808122045,20170808122032,20170808122052,20170808122045,20170808122106,20170808122052
20170807131806,20170807132210.0,20170807131543,20170807132137.0,20170807131936,20170807131926,20170807131940,20170807131936,20170807131954,20170807131941,20170807132001,20170807131954,20170807132014,20170807132001
20170806214651,20170806215018.0,20170806214555,20170806214921.0,20170806214742,20170806214722,20170806214746,20170806214742,20170806214801,20170806214747,20170806214807,20170806214801,20170806214821,20170806214807
20170807141128,20170807141511.0,20170807140904,20170807141436.0,20170807141255,20170807141245,20170807141259,20170807141255,20170807141314,20170807141300,20170807141320,20170807141314,20170807141333,20170807141320
20170806223855,20170806224404.0,20170806223759,20170806224313.0,20170806223945,20170806223925,20170806223949,20170806223945,20170806224003,20170806223950,20170806224010,20170806224003,20170806224023,20170806224010
20170813025432,20170813025838.0,20170813025239,20170813025743.0,20170813025533,20170813025523,20170813025537,20170813025533,20170813025551,20170813025538,20170813025558,20170813025551,20170813025611,20170813025558
20170813025259,20170813025657.0,20170813025106,20170813025610.0,20170813025403,20170813025353,20170813025407,20170813025403,20170813025421,20170813025408,20170813025427,20170813025421,20170813025440,20170813025427
20170806155307,20170806155814.0,20170806155212,20170806155725.0,20170806155357,20170806155337,20170806155401,20170806155357,20170806155415,20170806155402,20170806155421,20170806155415,20170806155434,20170806155421
20170813025728,20170813030142.0,20170813025541,20170813030044.0,20170813025834,20170813025824,20170813025838,20170813025834,20170813025852,20170813025839,20170813025859,20170813025852,20170813025912,20170813025859
20170808111000,20170808111458.0,20170808110856,20170808111408.0,20170808111102,20170808111052,20170808111106,20170808111102,20170808111120,20170808111107,20170808111127,20170808111120,20170808111140,20170808111127
20170808114237,20170808114816.0,20170808114138,20170808114726.0,20170808114339,20170808114329,20170808114343,20170808114339,20170808114357,20170808114344,20170808114404,20170808114358,20170808114418,20170808114404
20170807131552,20170807132023.0,20170807131501,20170807131935.0,20170807131639,20170807131629,20170807131643,20170807131639,20170807131657,20170807131644,20170807131703,20170807131657,20170807131716,20170807131703
20170807134520,20170807134914.0,20170807134428,20170807134821.0,20170807134623,20170807134613,20170807134627,20170807134623,20170807134642,20170807134628,20170807134648,20170807134642,20170807134702,20170807134648
20170808001608,20170808002151.0,20170808001500,20170808002102.0,20170808001709,20170808001659,20170808001713,20170808001709,20170808001727,20170808001714,20170808001734,20170808001727,20170808001747,20170808001734
20170807065347,20170807065814.0,20170807065104,20170807065738.0,20170807065537,20170807065517,20170807065542,20170807065538,20170807065556,20170807065543,20170807065602,20170807065556,20170807065616,20170807065602
20170808005106,20170808005621.0,20170808005003,20170808005534.0,20170808005212,20170808005201,20170808005216,20170808005212,20170808005230,20170808005217,20170808005236,20170808005230,20170808005249,20170808005236
20170813021509,20170813021923.0,20170813021358,20170813021831.0,20170813021622,20170813021612,20170813021626,20170813021622,20170813021640,20170813021627,20170813021647,20170813021640,20170813021700,20170813021647
20170813021403,20170813021747.0,20170813021305,20170813021656.0,20170813021452,20170813021442,20170813021456,20170813021452,20170813021510,20170813021457,20170813021516,20170813021510,20170813021529,20170813021516
20170813021816,20170813022228.0,20170813021605,20170813022137.0,20170813021921,20170813021911,20170813021925,20170813021921,20170813021939,20170813021926,20170813021945,20170813021939,20170813021958,20170813021946
20170807140000,20170807140403.0,20170807135740,20170807140331.0,20170807140130,20170807140120,20170807140134,20170807140130,20170807140148,20170807140135,20170807140155,20170807140148,20170807140208,20170807140155
20170807135827,20170807140230.0,20170807135604,20170807140155.0,20170807135953,20170807135943,20170807135957,20170807135953,20170807140011,20170807135958,20170807140017,20170807140011,20170807140031,20170807140017
20170808194049,20170808194532.0,20170808193957,20170808194443.0,20170808194127,20170808194117,20170808194131,20170808194127,20170808194145,20170808194132,20170808194152,20170808194145,20170808194204,20170808194152
20170808201045,20170808201423.0,20170808200953,20170808201336.0,20170808201139,20170808201129,20170808201144,20170808201139,20170808201158,20170808201144,20170808201205,20170808201158,20170808201218,20170808201205
20170806222221,20170806222537.0,20170806222129,20170806222438.0,20170806222311,20170806222251,20170806222315,20170806222311,20170806222329,20170806222316,20170806222336,20170806222329,20170806222349,20170806222336
20170809172301,20170809172705.0,20170809172106,20170809172615.0,20170809172358,20170809172348,20170809172402,20170809172358,20170809172416,20170809172403,20170809172423,20170809172416,20170809172436,20170809172423
20170809180718,20170809181057.0,20170809180529,20170809181010.0,20170809180825,20170809180815,20170809180829,20170809180825,20170809180843,20170809180830,20170809180850,20170809180843,20170809180903,20170809180850
20170808210436,20170808210922.0,20170808210345,20170808210832.0,20170808210520,20170808210510,20170808210524,20170808210520,20170808210538,20170808210525,20170808210545,20170808210538,20170808210558,20170808210545
20170808213343,20170808213734.0,20170808213249,20170808213642.0,20170808213441,20170808213431,20170808213446,20170808213441,20170808213500,20170808213446,20170808213507,20170808213500,20170808213520,20170808213507
20170814225747,20170814230324.0,20170814225640,20170814230236.0,20170814225848,20170814225838,20170814225852,20170814225848,20170814225906,20170814225853,20170814225912,20170814225906,20170814225924,20170814225912
20170814225638,20170814230219.0,20170814225539,20170814230129.0,20170814225741,20170814225730,20170814225745,20170814225741,20170814225759,20170814225746,20170814225806,20170814225759,20170814225819,20170814225806
20170814230114,20170814230601.0,20170814230017,20170814230439.0,20170814230217,20170814230207,20170814230221,20170814230217,20170814230235,20170814230222,20170814230242,20170814230235,20170814230255,20170814230242
20170814230017,20170814230432.0,20170814225921,20170814230344.0,20170814230110,20170814230100,20170814230114,20170814230110,20170814230128,20170814230115,20170814230135,20170814230129,20170814230149,20170814230135
20170814230329,20170814230914.0,20170814230225,20170814230823.0,20170814230432,20170814230422,20170814230436,20170814230432,20170814230450,20170814230437,20170814230457,20170814230450,20170814230510,20170814230457
20170814230221,20170814230804.0,20170814230123,20170814230716.0,20170814230324,20170814230314,20170814230328,20170814230324,20170814230343,20170814230329,20170814230349,20170814230343,20170814230403,20170814230349
20170807012233,20170807012742.0,20170807012140,20170807012654.0,20170807012325,20170807012304,20170807012329,20170807012325,20170807012343,20170807012330,20170807012349,20170807012343,20170807012402,20170807012349
20170807013806,20170807014317.0,20170807013714,20170807014226.0,20170807013858,20170807013838,20170807013902,20170807013858,20170807013916,20170807013903,20170807013923,20170807013916,20170807013936,20170807013923
20170813012948,20170813013400.0,20170813012724,20170813013323.0,20170813013105,20170813013055,20170813013109,20170813013105,20170813013123,20170813013110,20170813013130,20170813013123,20170813013143,20170813013130
20170813014759,20170813015211.0,20170813014538,20170813015135.0,20170813014916,20170813014906,20170813014920,20170813014916,20170813014949,20170813014921,20170813014956,20170813014949,20170813015009,20170813014956
