360X691,360X710,360X711,360X1287,360X1291,360X1292,360X1293,400X7,400X9,400X25,400X27,400X60,400X61,400X64,400X65,400X83,400X84,400X168,400X169,400X219,400X220,420X7,420X9,420X25,420X27,420X186
20170813,20170813,20170813,20170813,20170813,20170813,20170813,20170813080410,20170813080347,20170813080456,20170813075743,20170813080253,20170813080239,20170813080256,20170813080253,20170813080347,20170813080323,20170813080239,20170813080227,20170813080323,20170813080256,20170814042632,20170814042657,20170814042754,20170814042609,20160701155232.0
20170815,20170815,20170815,20170815,20170815,20170815,20170815,20170816005510,20170816005447,20170816005554,20170816005123,20170816005347,20170816005333,20170816005350,20170816005347,20170816005447,20170816005417,20170816005333,20170816005321,20170816005417,20170816005350,20170816042719,20170816055703,20170816055743,20170816055615,20160701155232.0
20170813,20170813,20170813,20170813,20170813,20170813,20170813,20170813081221,20170813081158,20170813081257,20170813080603,20170813081035,20170813081021,20170813081038,20170813081035,20170813081158,20170813081123,20170813081021,20170813081009,20170813081123,20170813081038,20170814043649,20170814043715,20170814043837,20170814043626,20160701155232.0
20170815,20170815,20170815,20170815,20170815,20170815,20170815,20170816005655,20170816005632,20170816005713,20170816005240,20170816005538,20170816005524,20170816005542,20170816005538,20170816005632,20170816005608,20170816005524,20170816005512,20170816005608,20170816005542,20170816055743,20170816055808,20170816055858,20170816055719,20160701155232.0
20170813,20170813,20170813,20170813,20170813,20170813,20170813,20170813082327,20170813082303,20170813082427,20170813081701,20170813082206,20170813082152,20170813082209,20170813082206,20170813082303,20170813082235,20170813082152,20170813082140,20170813082235,20170813082209,20170814044952,20170814045017,20170814045142,20170814044928,20160701155232.0
20170815,20170815,20170815,20170815,20170815,20170815,20170815,20170816005811,20170816005748,20170816005834,20170816005425,20170816005654,20170816005640,20170816005658,20170816005654,20170816005748,20170816005724,20170816005640,20170816005628,20170816005724,20170816005658,20170816055858,20170816055923,20170816060003,20170816055834,20160701155232.0
20170813,20170813,20170813,20170813,20170813,20170813,20170813,20170813083138,20170813083115,20170813083216,20170813082532,20170813083005,20170813082952,20170813083009,20170813083005,20170813083115,20170813083041,20170813082952,20170813082940,20170813083041,20170813083009,20170814050611,20170814050637,20170814050811,20170814050548,20160701155232.0
20170815,20170815,20170815,20170815,20170815,20170815,20170815,20170816011211,20170816011148,20170816011256,20170816010817,20170816011034,20170816011020,20170816011038,20170816011034,20170816011148,20170816011119,20170816011020,20170816011008,20170816011119,20170816011038,20170816061329,20170816061355,20170816061507,20170816061306,20160701155232.0
20170813,20170813,20170813,20170813,20170813,20170813,20170813,20170813083824,20170813083801,20170813083926,20170813083207,20170813083703,20170813083649,20170813083706,20170813083703,20170813083801,20170813083733,20170813083649,20170813083637,20170813083733,20170813083706,20170814051518,20170814051543,20170814051638,20170814051454,20160701155232.0
20170809,20170809,20170809,20170809,20170809,20170809,20170809,20170809231413,20170809231350,20170809231514,20170809230754,20170809231255,20170809231241,20170809231258,20170809231255,20170809231350,20170809231325,20170809231241,20170809231229,20170809231325,20170809231258,20170810025109,20170810025134,20170810025231,20170810025046,20160701155232.0
20170815,20170815,20170815,20170815,20170815,20170815,20170815,20170816012814,20170816012750,20170816012847,20170816012438,20170816012657,20170816012643,20170816012700,20170816012657,20170816012750,20170816012726,20170816012643,20170816012631,20170816012726,20170816012700,20170816063645,20170816063710,20170816063839,20170816063621,20160701155232.0
20170815,20170815,20170815,20170815,20170815,20170815,20170815,20170816012930,20170816012906,20170816013008,20170816012555,20170816012813,20170816012759,20170816012816,20170816012813,20170816012906,20170816012843,20170816012759,20170816012747,20170816012843,20170816012816,20170816063839,20170816063905,20170816064127,20170816063816,20160701155232.0
20170815,20170815,20170815,20170815,20170815,20170815,20170815,20170816013047,20170816013023,20170816013126,20170816012719,20170816012930,20170816012916,20170816012933,20170816012930,20170816013023,20170816013000,20170816012916,20170816012904,20170816013000,20170816012933,20170816064127,20170816064152,20170816064312,20170816064104,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170813022612,20170813022549,20170813022707,20170813021951,20170813022440,20170813022426,20170813022443,20170813022440,20170813022549,20170813022525,20170813022426,20170813022414,20170813022525,20170813022443,20170813163752,20170813163817,20170813163913,20170813163728,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170806143225,20170806143201,20170806143306,20170806142430,20170806143040,20170806143026,20170806143043,20170806143040,20170806143201,20170806143137,20170806143026,20170806143014,20170806143137,20170806143043,20170806220528,20170806220553,20170806220633,20170806220504,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170806143343,20170806143319,20170806143443,20170806142607,20170806143223,20170806143210,20170806143227,20170806143223,20170806143319,20170806143253,20170806143210,20170806143158,20170806143253,20170806143227,20170806220633,20170806220657,20170806220833,20170806220609,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170806143520,20170806143457,20170806143553,20170806142720,20170806143339,20170806143326,20170806143343,20170806143339,20170806143457,20170806143410,20170806143326,20170806143314,20170806143410,20170806143343,20170806220833,20170806220858,20170806220956,20170806220810,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811083244,20170811083220,20170811083316,20170811082616,20170811083127,20170811083113,20170811083130,20170811083127,20170811083220,20170811083157,20170811083113,20170811083101,20170811083157,20170811083130,20170811182833,20170811182858,20170811183022,20170811182810,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811083400,20170811083336,20170811083456,20170811082728,20170811083243,20170811083229,20170811083246,20170811083243,20170811083336,20170811083312,20170811083229,20170811083217,20170811083312,20170811083246,20170811183023,20170811183048,20170811183137,20170811182959,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811090941,20170811090918,20170811091020,20170811090234,20170811090749,20170811090735,20170811090753,20170811090749,20170811090918,20170811090823,20170811090735,20170811090723,20170811090823,20170811090753,20170811191759,20170811191824,20170811192001,20170811191735,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170811060755,20170811060732,20170811060830,20170811060130,20170811060609,20170811060555,20170811060612,20170811060609,20170811060732,20170811060644,20170811060555,20170811060543,20170811060644,20170811060612,20170811165018,20170811165043,20170811165135,20170811164955,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170811064309,20170811064246,20170811064349,20170811063640,20170811064140,20170811064127,20170811064144,20170811064140,20170811064246,20170811064212,20170811064127,20170811064115,20170811064212,20170811064144,20170811173858,20170811173924,20170811174018,20170811173835,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170806153459,20170806153436,20170806153533,20170806152436,20170806153233,20170806153219,20170806153237,20170806153233,20170806153436,20170806153345,20170806153219,20170806153207,20170806153345,20170806153237,20170806212117,20170806212142,20170806212307,20170806212054,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170806154735,20170806154712,20170806154810,20170806153935,20170806154556,20170806154542,20170806154559,20170806154556,20170806154712,20170806154627,20170806154542,20170806154530,20170806154627,20170806154559,20170806213538,20170806213604,20170806213700,20170806213515,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170807014226,20170807014203,20170807014324,20170807012841,20170807014104,20170807014051,20170807014108,20170807014104,20170807014203,20170807014139,20170807014051,20170807014039,20170807014139,20170807014108,20170807073451,20170807073516,20170807073615,20170807073428,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170807022432,20170807022409,20170807022513,20170807021416,20170807022308,20170807022254,20170807022312,20170807022308,20170807022409,20170807022345,20170807022254,20170807022242,20170807022345,20170807022312,20170807081423,20170807081448,20170807081627,20170807081359,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170810215342,20170810215318,20170810215441,20170810214554,20170810215222,20170810215208,20170810215225,20170810215222,20170810215318,20170810215252,20170810215208,20170810215156,20170810215252,20170810215225,20170811044638,20170811044703,20170811044832,20170811044615,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170806171844,20170806171821,20170806171924,20170806170545,20170806171643,20170806171629,20170806171647,20170806171643,20170806171821,20170806171756,20170806171629,20170806171617,20170806171756,20170806171647,20170807013621,20170807013647,20170807013734,20170807013558,20160701155232.0
20170813,20170813,20170813,20170813,20170813,20170813,20170813,20170814045935,20170814045912,20170814050207,20170814044738,20170814045346,20170814045332,20170814045349,20170814045346,20170814045912,20170814045846,20170814045332,20170814045320,20170814045846,20170814045349,20170814232301,20170814232326,20170814232405,20170814232237,20160701155232.0
20170813,20170813,20170813,20170813,20170813,20170813,20170813,20170814050400,20170814050336,20170814050457,20170814045015,20170814050049,20170814050035,20170814050052,20170814050049,20170814050336,20170814050312,20170814050035,20170814050023,20170814050312,20170814050052,20170814232521,20170814232546,20170814232626,20170814232457,20160701155232.0
20170813,20170813,20170813,20170813,20170813,20170813,20170813,20170814051009,20170814050945,20170814051108,20170814050034,20170814050809,20170814050755,20170814050813,20170814050809,20170814050945,20170814050853,20170814050755,20170814050744,20170814050853,20170814050813,20170814233035,20170814233100,20170814233203,20170814233011,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811152644,20170811152620,20170811154030,20170811152316,20170811152526,20170811152513,20170811152530,20170811152526,20170811152620,20170811152556,20170811152513,20170811152501,20170811152556,20170811152530,20170812003020,20170812010827,20170812010907,20170812010739,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811161359,20170811161336,20170811161434,20170811160623,20170811161217,20170811161203,20170811161221,20170811161217,20170811161336,20170811161304,20170811161203,20170811161151,20170811161304,20170811161221,20170812015248,20170812015313,20170812015417,20170812015224,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170812163321,20170812163258,20170812163339,20170812162705,20170812163204,20170812163150,20170812163207,20170812163204,20170812163258,20170812163234,20170812163150,20170812163138,20170812163234,20170812163207,20170812225808,20170812225834,20170812225959,20170812225745,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170812163437,20170812163414,20170812163454,20170812162819,20170812163320,20170812163306,20170812163323,20170812163320,20170812163414,20170812163350,20170812163306,20170812163254,20170812163350,20170812163323,20170812225959,20170812230025,20170812230124,20170812225937,20160701155232.0
20170813,20170813,20170813,20170813,20170813,20170813,20170813,20170814050245,20170814050221,20170814050322,20170814044900,20170814045932,20170814045918,20170814045935,20170814045932,20170814050221,20170814050003,20170814045918,20170814045906,20170814050003,20170814045935,20170814232405,20170814232430,20170814232521,20170814232341,20160701155232.0
20170813,20170813,20170813,20170813,20170813,20170813,20170813,20170813161748,20170813161724,20170813161823,20170813161113,20170813161602,20170813161548,20170813161605,20170813161602,20170813161724,20170813161632,20170813161548,20170813161536,20170813161632,20170813161605,20170815011024,20170815012007,20170815012047,20170815011919,20160701155232.0
20170813,20170813,20170813,20170813,20170813,20170813,20170813,20170813161903,20170813161839,20170813161941,20170813161244,20170813161718,20170813161704,20170813161721,20170813161718,20170813161839,20170813161816,20170813161704,20170813161652,20170813161816,20170813161721,20170815012047,20170815012116,20170815012507,20170815012028,20160701155232.0
20170813,20170813,20170813,20170813,20170813,20170813,20170813,20170813170408,20170813170344,20170813170522,20170813161816,20170813162250,20170813162236,20170813162253,20170813162250,20170813170344,20170813162342,20170813162236,20170813162224,20170813162342,20170813162253,20170815012844,20170815012910,20170815012949,20170815012821,20160701155232.0
20170813,20170813,20170813,20170813,20170813,20170813,20170813,20170813170559,20170813170535,20170813171114,20170813161933,20170813162428,20170813162414,20170813162431,20170813162428,20170813170535,20170813170435,20170813162414,20170813162402,20170813170435,20170813162431,20170815012950,20170815013014,20170815013212,20170815012926,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170806223831,20170806223807,20170806223903,20170806223037,20170806223647,20170806223633,20170806223651,20170806223647,20170806223807,20170806223721,20170806223633,20170806223621,20170806223721,20170806223651,20170807035353,20170807035419,20170807035538,20170807035330,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170806225830,20170806225806,20170806225938,20170806224428,20170806225700,20170806225646,20170806225704,20170806225700,20170806225806,20170806225730,20170806225646,20170806225634,20170806225730,20170806225704,20170807040929,20170807040955,20170807041117,20170807040906,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170810130228,20170810130204,20170810130402,20170810125900,20170810130111,20170810130057,20170810130114,20170810130111,20170810130204,20170810130141,20170810130057,20170810130045,20170810130141,20170810130114,20170810163522,20170810171613,20170810171653,20170810171525,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170810133732,20170810133709,20170810133750,20170810133111,20170810133615,20170810133601,20170810133618,20170810133615,20170810133709,20170810133645,20170810133601,20170810133549,20170810133645,20170810133618,20170810180033,20170810180058,20170810180200,20170810180010,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811203621,20170811203558,20170811203655,20170811202927,20170811203442,20170811203428,20170811203446,20170811203442,20170811203558,20170811203512,20170811203428,20170811203416,20170811203512,20170811203446,20170812085448,20170812085513,20170812085615,20170812085425,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811181325,20170811181301,20170811181405,20170811180712,20170811181152,20170811181138,20170811181156,20170811181152,20170811181301,20170811181237,20170811181138,20170811181126,20170811181237,20170811181156,20170812061852,20170812061917,20170812062006,20170812061828,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811184800,20170811184736,20170811184859,20170811184147,20170811184641,20170811184627,20170811184644,20170811184641,20170811184736,20170811184711,20170811184627,20170811184615,20170811184711,20170811184644,20170812070628,20170812070653,20170812071336,20170812070605,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811192525,20170811192501,20170811192605,20170811191919,20170811192352,20170811192338,20170811192356,20170811192352,20170811192501,20170811192438,20170811192338,20170811192327,20170811192438,20170811192356,20170812071336,20170812071402,20170812071524,20170812071313,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811200006,20170811195943,20170811200033,20170811195343,20170811195849,20170811195835,20170811195853,20170811195849,20170811195943,20170811195919,20170811195835,20170811195823,20170811195919,20170811195853,20170812080306,20170812080405,20170812080445,20170812080316,20160701155232.0
20170815,20170815,20170815,20170815,20170815,20170815,20170815,20170816060207,20170816060143,20170816060312,20170816055337,20170816060035,20170816060021,20170816060038,20170816060035,20170816060143,20170816060104,20170816060021,20170816060009,20170816060104,20170816060038,20170816102430,20170816102455,20170816103753,20170816102407,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170812001459,20170812001436,20170812001547,20170812000859,20170812001330,20170812001316,20170812001333,20170812001330,20170812001436,20170812001400,20170812001316,20170812001304,20170812001400,20170812001333,20170812150455,20170812150521,20170812150651,20170812150432,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170812001624,20170812001600,20170812001658,20170812001010,20170812001446,20170812001432,20170812001449,20170812001446,20170812001600,20170812001527,20170812001432,20170812001420,20170812001527,20170812001449,20170812150651,20170812150716,20170812150810,20170812150628,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170812001739,20170812001715,20170812001828,20170812001127,20170812001613,20170812001559,20170812001616,20170812001613,20170812001715,20170812001651,20170812001559,20170812001547,20170812001651,20170812001616,20170812150810,20170812150836,20170812151007,20170812150747,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170811053109,20170811053045,20170811053212,20170811052442,20170811052940,20170811052926,20170811052944,20170811052940,20170811053045,20170811053010,20170811052926,20170811052914,20170811053010,20170811052944,20170811143913,20170811143938,20170811144353,20170811143849,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170812004528,20170812004504,20170812004612,20170812003915,20170812004348,20170812004334,20170812004351,20170812004348,20170812004504,20170812004441,20170812004334,20170812004322,20170812004441,20170812004351,20170812154752,20170812154818,20170812154915,20170812154729,20160701155232.0
20170807,20170807,20170807,20170807,20170807,20170807,20170807,20170807203322,20170807203258,20170807203355,20170807202448,20170807203133,20170807203119,20170807203136,20170807203133,20170807203258,20170807203209,20170807203119,20170807203107,20170807203209,20170807203136,20170808001813,20170808001839,20170808001935,20170808001750,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170812004649,20170812004625,20170812004752,20170812004026,20170812004527,20170812004513,20170812004530,20170812004527,20170812004625,20170812004556,20170812004513,20170812004501,20170812004556,20170812004530,20170812154915,20170812154940,20170812155058,20170812154851,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170811060616,20170811060553,20170811060718,20170811055950,20170811060453,20170811060439,20170811060456,20170811060453,20170811060553,20170811060523,20170811060439,20170811060427,20170811060523,20170811060456,20170811154914,20170811154940,20170811155041,20170811154851,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170812004829,20170812004806,20170812004902,20170812004137,20170812004643,20170812004629,20170812004646,20170812004643,20170812004806,20170812004716,20170812004629,20170812004617,20170812004716,20170812004646,20170812155058,20170812155123,20170812155247,20170812155035,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811165131,20170811165107,20170811165220,20170811164355,20170811164953,20170811164939,20170811164956,20170811164953,20170811165107,20170811165024,20170811164939,20170811164927,20170811165024,20170811164956,20170812042728,20170812042753,20170812042851,20170812042704,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170810224855,20170810224832,20170810224937,20170810224154,20170810224726,20170810224713,20170810224730,20170810224726,20170810224832,20170810224756,20170810224713,20170810224701,20170810224756,20170810224730,20170811192001,20170811195556,20170811195635,20170811195507,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811172558,20170811172535,20170811172626,20170811172009,20170811172441,20170811172427,20170811172444,20170811172441,20170811172535,20170811172511,20170811172427,20170811172415,20170811172511,20170811172444,20170812052726,20170812052751,20170812052911,20170812052702,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170810232359,20170810232335,20170810232437,20170810231635,20170810232230,20170810232216,20170810232233,20170810232230,20170810232335,20170810232300,20170810232216,20170810232204,20170810232300,20170810232233,20170811204034,20170811204100,20170811204155,20170811204011,20160701155232.0
20170814,20170814,20170814,20170814,20170814,20170814,20170814,20170816001732,20170816001708,20170816001816,20170816000948,20170816001554,20170816001540,20170816001557,20170816001554,20170816001708,20170816001644,20170816001540,20170816001528,20170816001644,20170816001557,20170816064312,20170816064338,20170816064436,20170816064249,20160701155232.0
20170814,20170814,20170814,20170814,20170814,20170814,20170814,20170816001853,20170816001830,20170816001957,20170816001103,20170816001731,20170816001717,20170816001734,20170816001731,20170816001830,20170816001801,20170816001717,20170816001705,20170816001801,20170816001734,20170816064436,20170816064501,20170816064620,20170816064412,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170811003739,20170811003715,20170811003807,20170811003023,20170811003621,20170811003608,20170811003625,20170811003621,20170811003715,20170811003651,20170811003608,20170811003556,20170811003651,20170811003625,20170811065252,20170811065317,20170811065444,20170811065229,20160701155232.0
20170814,20170814,20170814,20170814,20170814,20170814,20170814,20170816002034,20170816002010,20170816002114,20170816001226,20170816001847,20170816001833,20170816001850,20170816001847,20170816002010,20170816001921,20170816001833,20170816001821,20170816001921,20170816001850,20170816064620,20170816064645,20170816064832,20170816064556,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811233741,20170811233718,20170811233821,20170811233132,20170811233604,20170811233550,20170811233607,20170811233604,20170811233718,20170811233647,20170811233550,20170811233538,20170811233647,20170811233607,20170812132135,20170812132200,20170812132401,20170812132112,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170812001215,20170812001152,20170812001245,20170812000553,20170812001058,20170812001044,20170812001101,20170812001058,20170812001152,20170812001128,20170812001044,20170812001032,20170812001128,20170812001101,20170812141059,20170812141125,20170812141251,20170812141036,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811211323,20170811211300,20170811211433,20170811210707,20170811211202,20170811211148,20170811211206,20170811211202,20170811211300,20170811211233,20170811211148,20170811211136,20170811211233,20170811211206,20170812085615,20170812090520,20170812090559,20170812090431,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811214751,20170811214728,20170811214848,20170811214125,20170811214629,20170811214615,20170811214632,20170811214629,20170811214728,20170811214659,20170811214615,20170811214603,20170811214659,20170811214632,20170812095453,20170812095518,20170812095619,20170812095430,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170812020142,20170812020119,20170812020224,20170812015525,20170812020003,20170812015949,20170812020007,20170812020003,20170812020119,20170812020047,20170812015949,20170812015937,20170812020047,20170812020007,20170812164703,20170812174706,20170812174746,20170812174618,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170811041637,20170811041613,20170811041709,20170811041012,20170811041519,20170811041506,20170811041523,20170811041519,20170811041613,20170811041549,20170811041506,20170811041454,20170811041549,20170811041523,20170811134518,20170811134543,20170811134639,20170811134455,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170812023539,20170812023515,20170812023611,20170812022852,20170812023422,20170812023408,20170812023425,20170812023422,20170812023515,20170812023452,20170812023408,20170812023356,20170812023452,20170812023425,20170812182821,20170812182846,20170812183130,20170812182758,20160701155232.0
20170814,20170814,20170814,20170814,20170814,20170814,20170814,20170815233910,20170815233847,20170815234118,20170815233543,20170815233753,20170815233739,20170815233757,20170815233753,20170815233847,20170815233823,20170815233739,20170815233727,20170815233823,20170815233757,20170816173932,20170816184059,20170816184139,20170816184011,20160701155232.0
20170814,20170814,20170814,20170814,20170814,20170814,20170814,20170815234155,20170815234131,20170815234215,20170815233623,20170815233909,20170815233855,20170815233912,20170815233909,20170815234131,20170815233939,20170815233855,20170815233843,20170815233939,20170815233912,20170816184139,20170816184204,20170816184253,20170816184115,20160701155232.0
20170814,20170814,20170814,20170814,20170814,20170814,20170814,20170815234328,20170815234304,20170815234409,20170815233704,20170815234211,20170815234157,20170815234214,20170815234211,20170815234304,20170815234240,20170815234157,20170815234145,20170815234240,20170815234214,20170816184253,20170816184318,20170816184358,20170816184229,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811171336,20170811171312,20170811171419,20170811170718,20170811171210,20170811171156,20170811171213,20170811171210,20170811171312,20170811171248,20170811171156,20170811171144,20170811171248,20170811171213,20170812051341,20170812051406,20170812051446,20170812051317,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811171456,20170811171433,20170811171556,20170811170832,20170811171334,20170811171320,20170811171338,20170811171334,20170811171433,20170811171404,20170811171320,20170811171309,20170811171404,20170811171338,20170812051446,20170812051510,20170812051552,20170812051422,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170812034911,20170812034848,20170812034944,20170812034249,20170812034754,20170812034740,20170812034757,20170812034754,20170812034848,20170812034824,20170812034740,20170812034728,20170812034824,20170812034757,20170812201136,20170812201202,20170812201326,20170812201113,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170812042420,20170812042356,20170812042500,20170812041752,20170812042228,20170812042215,20170812042232,20170812042228,20170812042356,20170812042330,20170812042215,20170812042203,20170812042330,20170812042232,20170812205956,20170812210021,20170812210114,20170812205933,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170810231413,20170810231350,20170810231448,20170810230736,20170810231226,20170810231212,20170810231230,20170810231226,20170810231350,20170810231305,20170810231212,20170810231200,20170810231305,20170810231230,20170811202211,20170811202236,20170811202350,20170811202148,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170812205350,20170812205326,20170812205523,20170812204300,20170812204834,20170812204820,20170812204837,20170812204834,20170812205326,20170812205303,20170812204820,20170812204808,20170812205303,20170812204837,20170813012259,20170813012324,20170813012444,20170813012236,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170812212623,20170812212559,20170812212640,20170812212006,20170812212506,20170812212452,20170812212509,20170812212506,20170812212559,20170812212535,20170812212452,20170812212440,20170812212535,20170812212509,20170813021227,20170813021252,20170813021334,20170813021203,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170812135215,20170812135152,20170812135232,20170812134601,20170812135058,20170812135044,20170812135101,20170812135058,20170812135152,20170812135128,20170812135044,20170812135032,20170812135128,20170812135101,20170812210114,20170812210140,20170812210302,20170812210051,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170812142917,20170812142854,20170812142935,20170812142224,20170812142800,20170812142746,20170812142804,20170812142800,20170812142854,20170812142830,20170812142746,20170812142734,20170812142830,20170812142804,20170812215447,20170812215512,20170812215631,20170812215424,20160701155232.0
20170817,20170817,20170817,20170817,20170817,20170817,20170817,20170817134844,20170817134821,20170817134922,20170817134231,20170817134727,20170817134713,20170817134731,20170817134727,20170817134821,20170817134757,20170817134713,20170817134701,20170817134757,20170817134731,20170818030225,20170818030250,20170818030345,20170818030201,20160701155232.0
20170817,20170817,20170817,20170817,20170817,20170817,20170817,20170817135000,20170817134937,20170817135102,20170817134345,20170817134843,20170817134829,20170817134847,20170817134843,20170817134937,20170817134913,20170817134829,20170817134817,20170817134913,20170817134847,20170818030345,20170818030410,20170818030539,20170818030321,20160701155232.0
20170817,20170817,20170817,20170817,20170817,20170817,20170817,20170817135139,20170817135115,20170817135219,20170817134504,20170817134959,20170817134945,20170817135003,20170817134959,20170817135115,20170817135029,20170817134945,20170817134933,20170817135029,20170817135003,20170818030539,20170818030604,20170818030729,20170818030515,20160701155232.0
20170817,20170817,20170817,20170817,20170817,20170817,20170817,20170817135256,20170817135233,20170817135335,20170817134644,20170817135115,20170817135101,20170817135119,20170817135115,20170817135233,20170817135206,20170817135101,20170817135049,20170817135206,20170817135119,20170818030730,20170818030755,20170818030844,20170818030706,20160701155232.0
20170817,20170817,20170817,20170817,20170817,20170817,20170817,20170817135412,20170817135349,20170817135450,20170817134759,20170817135252,20170817135239,20170817135256,20170817135252,20170817135349,20170817135324,20170817135239,20170817135227,20170817135324,20170817135256,20170818030844,20170818030909,20170818031040,20170818030821,20160701155232.0
20170817,20170817,20170817,20170817,20170817,20170817,20170817,20170817135527,20170817135504,20170817135627,20170817134912,20170817135410,20170817135356,20170817135414,20170817135410,20170817135504,20170817135440,20170817135356,20170817135345,20170817135440,20170817135414,20170818031040,20170818031106,20170818031229,20170818031017,20160701155232.0
20170815,20170815,20170815,20170815,20170815,20170815,20170815,20170817054604,20170817054541,20170817054640,20170817053956,20170817054427,20170817054413,20170817054430,20170817054427,20170817054541,20170817054457,20170817054413,20170817054401,20170817054457,20170817054430,20170817191604,20170817191629,20170817191759,20170817191540,20160701155232.0
20170815,20170815,20170815,20170815,20170815,20170815,20170815,20170817055654,20170817055630,20170817055727,20170817055040,20170817055514,20170817055500,20170817055517,20170817055514,20170817055630,20170817055557,20170817055500,20170817055448,20170817055557,20170817055517,20170817192948,20170817193014,20170817193108,20170817192925,20160701155232.0
20170814,20170814,20170814,20170814,20170814,20170814,20170814,20170816203903,20170816203839,20170816203936,20170816202844,20170816203342,20170816203328,20170816203345,20170816203342,20170816203839,20170816203412,20170816203328,20170816203316,20170816203412,20170816203345,20170817071720,20170817071745,20170817072220,20170817071656,20160701155232.0
20170814,20170814,20170814,20170814,20170814,20170814,20170814,20170816205148,20170816205125,20170816205219,20170816204452,20170816205031,20170816205017,20170816205035,20170816205031,20170816205125,20170816205101,20170816205017,20170816205005,20170816205101,20170816205035,20170817074159,20170817074224,20170817074351,20170817074136,20160701155232.0
