300X2,300X3,300X4,300X6,300X7,300X9,300X10,300X13,300X14,300X20
20170812073916.0,20170812073844.0,20170812073942.0,20170812073844.0,20170812073812.0,20170812073723.0,20170812073703.0,20170812073812.0,20170812073723.0,20170812073406.0
20170813181432.0,20170813181400.0,20170813181446.0,20170813181400.0,20170813181328.0,20170813181239.0,20170813181219.0,20170813181328.0,20170813181239.0,20170813180644.0
20170812074935.0,20170812074904.0,20170812074954.0,20170812074904.0,20170812074831.0,20170812074742.0,20170812074719.0,20170812074831.0,20170812074742.0,20170812074340.0
20170813181827.0,NA,NA,20170813181756.0,NA,20170813181634.0,20170813181552.0,NA,20170813181634.0,20170813181051.0
20170812075726.0,20170812075655.0,20170812075748.0,20170812075655.0,20170812075622.0,20170812075533.0,20170812075511.0,20170812075622.0,20170812075533.0,20170812075134.0
20170813183347.0,20170813183316.0,20170813183433.0,20170813183316.0,20170813183244.0,20170813183155.0,20170813183135.0,20170813183244.0,20170813183155.0,20170813182532.0
20170812080154.0,20170812080122.0,20170812080208.0,20170812080122.0,20170812080038.0,20170812075949.0,20170812075929.0,20170812080038.0,20170812075949.0,20170812075642.0
20170806191152.0,20170806191121.0,20170806190942.0,20170806191121.0,20170806191048.0,20170806190959.0,20170806190940.0,20170806191048.0,20170806190959.0,20170806190228.0
20170813184642.0,20170813184610.0,20170813184550.0,20170813184610.0,NA,20170813184449.0,20170813184429.0,20170813184538.0,20170813184449.0,20170813183943.0
20170813185026.0,20170813184955.0,20170813185125.0,20170813184955.0,20170813184922.0,20170813184834.0,20170813184802.0,20170813184922.0,20170813184834.0,20170813184414.0
20170813184915.0,20170813184844.0,NA,20170813184844.0,20170813184800.0,20170813184711.0,NA,20170813184800.0,20170813184711.0,20170813184350.0
20170811055435.0,20170811055403.0,20170811055449.0,20170811055403.0,NA,20170811055242.0,NA,NA,20170811055242.0,20170811054744.0
20170804220534.0,20170804220502.0,20170804220443.0,20170804220502.0,20170804220424.0,20170804220335.0,20170804220315.0,20170804220424.0,20170804220335.0,20170804215814.0
20170804221145.0,20170804221114.0,20170804220936.0,20170804221114.0,NA,20170804220953.0,20170804220933.0,20170804221042.0,20170804220953.0,20170804220239.0
20170804220921.0,20170804220849.0,20170804220831.0,20170804220849.0,20170804220813.0,NA,20170804220705.0,20170804220813.0,NA,20170804220043.0
20170807010646.0,20170807010614.0,NA,20170807010614.0,20170807010542.0,20170807010453.0,20170807010434.0,20170807010542.0,20170807010453.0,20170807005732.0
20170807065705.0,20170807065634.0,20170807065720.0,20170807065634.0,20170807065552.0,20170807065503.0,20170807065444.0,20170807065552.0,20170807065503.0,20170807064823.0
20170807074959.0,20170807074927.0,NA,20170807074927.0,20170807074855.0,20170807074806.0,20170807074747.0,20170807074855.0,20170807074806.0,20170807074046.0
20170807060643.0,20170807060612.0,20170807060658.0,20170807060612.0,20170807060536.0,20170807060447.0,20170807060428.0,20170807060536.0,20170807060447.0,20170807055755.0
20170807065930.0,20170807065858.0,20170807070003.0,20170807065858.0,20170807065826.0,20170807065737.0,20170807065717.0,20170807065826.0,20170807065737.0,20170807065019.0
20170805071401.0,20170805071329.0,20170805071151.0,20170805071329.0,20170805071257.0,20170805071208.0,20170805071149.0,20170805071257.0,20170805071208.0,20170805070451.0
20170805072708.0,20170805072636.0,20170805072723.0,20170805072636.0,20170805072554.0,20170805072505.0,20170805072445.0,20170805072554.0,20170805072505.0,20170805071825.0
20170805091205.0,20170805091134.0,20170805091220.0,20170805091134.0,20170805091059.0,NA,20170805090950.0,20170805091059.0,NA,20170805090313.0
20170805100505.0,20170805100434.0,20170805100255.0,20170805100434.0,20170805100401.0,20170805100312.0,20170805100253.0,20170805100401.0,20170805100312.0,20170805095553.0
20170805135409.0,20170805135338.0,NA,20170805135338.0,20170805135306.0,20170805135217.0,20170805135157.0,20170805135306.0,20170805135217.0,20170805134457.0
NA,20170805023349.0,20170805023316.0,20170805023349.0,20170805023317.0,20170805023228.0,20170805023208.0,20170805023317.0,20170805023228.0,20170805022910.0
20170812143030.0,20170812142959.0,20170812143045.0,20170812142959.0,20170812142927.0,20170812142837.0,20170812142818.0,20170812142927.0,20170812142837.0,20170812142609.0
20170812143253.0,20170812143221.0,20170812143307.0,20170812143221.0,20170812143149.0,20170812143059.0,20170812143040.0,20170812143149.0,20170812143059.0,20170812142742.0
20170812143736.0,20170812143705.0,20170812143751.0,20170812143705.0,20170812143633.0,20170812143543.0,20170812143524.0,20170812143633.0,20170812143543.0,20170812143315.0
20170807233801.0,20170807233729.0,NA,20170807233729.0,20170807233657.0,20170807233608.0,20170807233548.0,20170807233657.0,20170807233608.0,20170807233331.0
20170808000811.0,20170808000739.0,20170808000825.0,20170808000739.0,20170808000707.0,20170808000618.0,20170808000558.0,20170808000707.0,20170808000618.0,20170808000150.0
20170809233158.0,NA,20170809233242.0,NA,20170809233054.0,20170809233005.0,20170809232945.0,20170809233054.0,20170809233005.0,20170809232333.0
NA,20170809233015.0,20170809233101.0,20170809233015.0,20170809232943.0,20170809232854.0,20170809232834.0,20170809232943.0,20170809232854.0,20170809232254.0
20170812143404.0,20170812143332.0,20170812143423.0,20170812143332.0,20170812143300.0,20170812143210.0,20170812143151.0,20170812143300.0,20170812143210.0,20170812142806.0
20170807220638.0,20170807220606.0,20170807220725.0,20170807220606.0,20170807220534.0,20170807220445.0,NA,20170807220534.0,20170807220445.0,20170807220208.0
20170807220527.0,20170807220455.0,NA,20170807220455.0,20170807220423.0,20170807220334.0,20170807220315.0,20170807220423.0,20170807220334.0,20170807220144.0
20170807221120.0,20170807221048.0,20170807221134.0,20170807221048.0,20170807221016.0,20170807220927.0,NA,20170807221016.0,20170807220927.0,20170807220427.0
20170807221453.0,20170807221421.0,20170807221511.0,20170807221421.0,20170807221349.0,20170807221300.0,20170807221240.0,20170807221349.0,20170807221300.0,20170807220720.0
NA,20170805212849.0,20170805212935.0,20170805212849.0,20170805212801.0,20170805212712.0,20170805212652.0,20170805212801.0,20170805212712.0,20170805212034.0
20170805214837.0,20170805214805.0,20170805214851.0,20170805214805.0,20170805214729.0,20170805214640.0,20170805214621.0,20170805214729.0,20170805214640.0,20170805213956.0
20170806223228.0,20170806223157.0,NA,20170806223157.0,20170806223105.0,20170806223016.0,20170806222956.0,20170806223105.0,20170806223016.0,20170806222337.0
20170806232524.0,20170806232453.0,20170806232315.0,NA,20170806232421.0,20170806232332.0,20170806232312.0,20170806232421.0,20170806232332.0,20170806231604.0
20170808100749.0,20170808100718.0,20170808100804.0,20170808100718.0,20170808100645.0,20170808100556.0,20170808100537.0,20170808100645.0,20170808100556.0,20170808100051.0
20170807224139.0,20170807224108.0,NA,20170807224108.0,NA,20170807223946.0,20170807223904.0,20170807224035.0,20170807223946.0,20170807223407.0
20170807231446.0,20170807231414.0,20170807231355.0,20170807231414.0,20170807231342.0,20170807231253.0,20170807231234.0,20170807231342.0,20170807231253.0,20170807230818.0
20170808082335.0,20170808082303.0,20170808082353.0,20170808082303.0,20170808082231.0,20170808082142.0,20170808082122.0,20170808082231.0,20170808082142.0,20170808081852.0
20170808085305.0,20170808085234.0,20170808085320.0,20170808085234.0,20170808085138.0,20170808085049.0,20170808085029.0,20170808085138.0,20170808085049.0,20170808084614.0
20170813111305.0,20170813111234.0,NA,20170813111234.0,20170813111202.0,20170813111113.0,20170813111053.0,20170813111202.0,20170813111113.0,20170813110922.0
20170808114214.0,20170808114142.0,20170808114228.0,20170808114142.0,20170808114110.0,NA,20170808114001.0,20170808114110.0,NA,20170808113559.0
20170808114605.0,20170808114534.0,20170808114624.0,20170808114534.0,20170808114501.0,20170808114412.0,20170808114334.0,20170808114501.0,20170808114412.0,20170808113832.0
20170808114454.0,NA,NA,NA,20170808114332.0,20170808114243.0,20170808114224.0,20170808114332.0,20170808114243.0,NA
20170807073133.0,20170807073102.0,20170807073300.0,20170807073102.0,20170807073030.0,20170807072940.0,20170807072851.0,20170807073030.0,20170807072940.0,20170807072456.0
20170808121323.0,20170808121252.0,20170808121338.0,20170808121252.0,20170808121219.0,20170808121130.0,20170808121111.0,20170808121219.0,20170808121130.0,20170808120655.0
20170806125342.0,20170806125311.0,NA,20170806125311.0,20170806125238.0,20170806125149.0,20170806125130.0,20170806125238.0,20170806125149.0,20170806124429.0
20170808121656.0,20170808121625.0,20170808121715.0,20170808121625.0,20170808121552.0,20170808121503.0,20170808121444.0,20170808121552.0,20170808121503.0,20170808121056.0
20170807081323.0,20170807081252.0,20170807081338.0,20170807081252.0,20170807081151.0,20170807081102.0,20170807081042.0,20170807081151.0,20170807081102.0,20170807080732.0
20170808121545.0,20170808121514.0,20170808121600.0,20170808121514.0,20170808121441.0,20170808121352.0,20170808121333.0,20170808121441.0,20170808121352.0,20170808121031.0
20170807130915.0,20170807130843.0,20170807130933.0,20170807130843.0,20170807130811.0,20170807130721.0,20170807130702.0,20170807130811.0,20170807130721.0,20170807130411.0
20170806214133.0,20170806214101.0,20170806214043.0,20170806214101.0,20170806214027.0,20170806213938.0,20170806213918.0,20170806214027.0,20170806213938.0,20170806213249.0
20170807140259.0,20170807140228.0,20170807140314.0,20170807140228.0,20170807140156.0,20170807140106.0,20170807140047.0,20170807140156.0,20170807140106.0,20170807135835.0
20170806223453.0,20170806223421.0,NA,20170806223421.0,20170806223349.0,20170806223300.0,20170806223240.0,20170806223349.0,20170806223300.0,20170806222533.0
20170813024759.0,20170813024727.0,20170813024912.0,20170813024727.0,20170813024655.0,20170813024606.0,20170813024524.0,20170813024655.0,20170813024606.0,20170813024021.0
20170813024648.0,20170813024616.0,20170813024702.0,20170813024616.0,20170813024521.0,NA,20170813024413.0,20170813024521.0,NA,20170813023957.0
20170806154908.0,NA,NA,20170806154836.0,20170806154804.0,20170806154715.0,20170806154655.0,20170806154804.0,20170806154715.0,20170806153945.0
20170813025114.0,20170813025042.0,20170813025215.0,20170813025042.0,20170813025010.0,20170813024921.0,20170813024851.0,20170813025010.0,20170813024921.0,20170813024335.0
20170808110625.0,20170808110554.0,NA,20170808110554.0,20170808110522.0,20170808110432.0,20170808110413.0,20170808110522.0,20170808110432.0,NA
20170808113910.0,20170808113838.0,20170808113924.0,20170808113838.0,20170808113749.0,NA,20170808113640.0,20170808113749.0,NA,20170808113224.0
20170807131221.0,20170807131149.0,20170807131241.0,20170807131149.0,20170807131117.0,20170807131028.0,20170807131008.0,20170807131117.0,20170807131028.0,20170807130743.0
20170807134128.0,20170807134056.0,20170807134142.0,20170807134056.0,20170807134024.0,20170807133935.0,20170807133915.0,20170807134024.0,20170807133935.0,20170807133617.0
20170808001208.0,NA,NA,NA,20170808001104.0,20170808001015.0,20170808000931.0,20170808001104.0,20170808001015.0,20170808000415.0
20170807063956.0,20170807063925.0,20170807064011.0,20170807063925.0,20170807063821.0,20170807063732.0,20170807063712.0,20170807063821.0,20170807063732.0,20170807063402.0
20170808004708.0,NA,20170808004728.0,20170808004637.0,NA,20170808004515.0,20170808004432.0,20170808004604.0,20170808004515.0,20170808003913.0
20170813021107.0,20170813021036.0,20170813021125.0,20170813021036.0,20170813021004.0,NA,20170813020855.0,20170813021004.0,NA,20170813020638.0
20170813020956.0,20170813020925.0,20170813021011.0,20170813020925.0,NA,20170813020804.0,20170813020744.0,20170813020853.0,20170813020804.0,20170813020613.0
20170813021329.0,20170813021258.0,NA,20170813021258.0,20170813021226.0,20170813021137.0,20170813021117.0,20170813021226.0,20170813021137.0,20170813020759.0
20170807135020.0,20170807134949.0,20170807135038.0,20170807134949.0,20170807134916.0,20170807134827.0,20170807132728.0,20170807134916.0,20170807134827.0,20170807132401.0
20170807134909.0,20170807134837.0,20170807134924.0,20170807134837.0,20170807132726.0,20170807132637.0,20170807132617.0,20170807132726.0,20170807132637.0,20170807132329.0
20170808193715.0,20170808193643.0,20170808193734.0,20170808193643.0,NA,20170808193522.0,20170808193503.0,20170808193611.0,20170808193522.0,20170808193245.0
20170808200620.0,NA,20170808200635.0,NA,20170808200517.0,20170808200428.0,20170808200408.0,20170808200517.0,20170808200428.0,20170808195921.0
20170806221653.0,20170806221622.0,20170806221603.0,20170806221622.0,20170806221530.0,20170806221441.0,20170806221421.0,20170806221530.0,20170806221441.0,20170806220803.0
NA,20170809171604.0,NA,20170809171604.0,20170809171532.0,20170809171443.0,20170809171423.0,20170809171532.0,NA,20170809170923.0
20170809175231.0,20170809175159.0,20170809175245.0,20170809175159.0,20170809174807.0,NA,20170809174658.0,20170809174807.0,NA,20170809174356.0
20170808210101.0,20170808210029.0,20170808210119.0,20170808210029.0,20170808205957.0,20170808205908.0,20170808205849.0,20170808205957.0,20170808205908.0,20170808205632.0
20170808213010.0,20170808212939.0,20170808213025.0,20170808212939.0,20170808212906.0,20170808212817.0,20170808212757.0,20170808212906.0,NA,20170808212342.0
20170814225421.0,20170814225349.0,20170814225440.0,20170814225349.0,20170814225317.0,20170814225228.0,20170814225148.0,20170814225317.0,20170814225228.0,20170814224645.0
20170814225310.0,20170814225238.0,20170814225324.0,20170814225238.0,20170814225145.0,20170814225056.0,NA,20170814225145.0,20170814225056.0,20170814224621.0
20170814225725.0,20170814225653.0,20170814225803.0,20170814225653.0,20170814225621.0,20170814225532.0,20170814225512.0,20170814225621.0,20170814225532.0,20170814225024.0
20170814225614.0,20170814225542.0,20170814225628.0,20170814225542.0,20170814225510.0,20170814225421.0,20170814225401.0,20170814225510.0,20170814225421.0,20170814224959.0
20170814230004.0,20170814225933.0,20170814230024.0,20170814225933.0,20170814225901.0,20170814225811.0,20170814225734.0,20170814225901.0,20170814225811.0,20170814225231.0
20170814225853.0,20170814225822.0,NA,20170814225822.0,20170814225732.0,20170814225643.0,20170814225623.0,20170814225732.0,20170814225643.0,NA
20170807011831.0,20170807011759.0,NA,20170807011759.0,20170807011727.0,20170807011638.0,20170807011619.0,20170807011727.0,20170807011638.0,20170807010919.0
20170807013402.0,20170807013331.0,20170807013435.0,20170807013331.0,20170807013259.0,20170807013210.0,20170807013150.0,20170807013259.0,20170807013210.0,20170807012452.0
20170813011521.0,20170813011449.0,20170813011535.0,20170813011449.0,20170813011404.0,20170813011315.0,20170813011255.0,20170813011404.0,20170813011315.0,20170813010916.0
20170813013251.0,20170813013219.0,20170813013403.0,20170813013219.0,20170813013147.0,20170813013058.0,20170813013025.0,20170813013147.0,20170813013058.0,20170813012556.0
20170807132304.0,20170807132232.0,20170807132318.0,20170807132232.0,20170807132156.0,20170807132106.0,20170807132047.0,20170807132156.0,20170807132106.0,20170807131753.0
20170813044430.0,20170813044359.0,20170813044334.0,20170813044359.0,20170813044327.0,20170813044238.0,20170813044218.0,20170813044327.0,20170813044238.0,20170813043612.0
20170813045510.0,20170813045439.0,20170813045525.0,20170813045439.0,20170813045341.0,20170813045252.0,20170813045232.0,20170813045341.0,20170813045252.0,20170813044817.0
20170813050955.0,20170813050923.0,20170813050905.0,20170813050923.0,20170813050827.0,20170813050737.0,20170813050718.0,20170813050827.0,20170813050737.0,20170813050234.0
20170805214343.0,20170805214311.0,20170805214401.0,20170805214311.0,20170805214239.0,20170805214150.0,20170805214130.0,20170805214239.0,20170805214150.0,20170805213757.0
20170812060904.0,20170812060833.0,20170812060922.0,20170812060833.0,20170812060801.0,20170812060711.0,20170812060652.0,20170812060801.0,20170812060711.0,20170812060354.0
20170812060753.0,20170812060722.0,20170812060808.0,20170812060722.0,20170812060649.0,20170812060600.0,20170812060541.0,20170812060649.0,20170812060600.0,20170812060330.0
20170812061126.0,20170812061055.0,20170812061144.0,20170812061055.0,20170812061023.0,20170812060933.0,20170812060913.0,20170812061023.0,20170812060933.0,20170812060526.0
20170814230857.0,20170814230825.0,20170814230932.0,20170814230825.0,20170814230753.0,20170814230704.0,20170814230644.0,20170814230753.0,20170814230704.0,20170814230152.0
20170814230746.0,20170814230714.0,20170814230800.0,20170814230714.0,20170814230642.0,20170814230553.0,20170814230533.0,20170814230642.0,20170814230553.0,20170814230128.0
20170814231133.0,20170814231102.0,20170814231152.0,20170814231102.0,20170814231029.0,20170814230941.0,20170814230906.0,20170814231029.0,20170814230941.0,20170814230351.0
20170814232459.0,20170814232428.0,20170814232514.0,20170814232428.0,20170814232356.0,20170814232306.0,20170814232247.0,20170814232356.0,20170814232306.0,20170814231847.0
20170814232832.0,20170814232801.0,20170814232851.0,20170814232801.0,20170814232728.0,20170814232639.0,20170814232620.0,20170814232728.0,20170814232639.0,20170814232117.0
20170809110104.0,NA,20170809110119.0,20170809110033.0,20170809105937.0,20170809105848.0,NA,20170809105937.0,20170809105848.0,20170809105413.0
20170808114758.0,20170808114727.0,20170808114813.0,20170808114727.0,20170808114654.0,20170808114605.0,20170808114546.0,20170808114654.0,20170808114605.0,20170808114142.0
20170808120214.0,20170808120143.0,NA,20170808120143.0,20170808120045.0,20170808115956.0,20170808115936.0,20170808120045.0,20170808115956.0,20170808115521.0
20170810011506.0,20170810011434.0,20170810011525.0,20170810011434.0,NA,20170810011313.0,20170810011254.0,20170810011402.0,20170810011313.0,20170810011036.0
20170810014458.0,20170810014427.0,20170810014513.0,20170810014427.0,20170810014354.0,20170810014305.0,20170810014246.0,20170810014354.0,20170810014305.0,20170810013820.0
20170811055504.0,20170811055432.0,20170811055519.0,20170811055432.0,20170811055400.0,20170811055311.0,20170811055251.0,20170811055400.0,20170811055311.0,20170811055004.0
20170808174211.0,20170808174139.0,NA,20170808174139.0,20170808174107.0,20170808174018.0,20170808173958.0,20170808174107.0,20170808174018.0,20170808173741.0
20170807074734.0,20170807074703.0,20170807074749.0,20170807074703.0,20170807074629.0,20170807074539.0,20170807074520.0,20170807074629.0,20170807074539.0,20170807073851.0
20170805174827.0,20170805174756.0,20170805174845.0,20170805174756.0,20170805174724.0,20170805174634.0,20170805174615.0,20170805174724.0,20170805174634.0,20170805174301.0
20170807083638.0,20170807083606.0,20170807083540.0,20170807083606.0,20170807083534.0,20170807083445.0,20170807083425.0,20170807083534.0,20170807083445.0,20170807082908.0
20170805181929.0,20170805181858.0,20170805181944.0,20170805181858.0,20170805181741.0,20170805181651.0,20170805181632.0,20170805181741.0,20170805181651.0,20170805181342.0
20170813070252.0,NA,20170813070155.0,NA,NA,20170813070059.0,20170813070039.0,NA,20170813070059.0,20170813065822.0
20170813070140.0,20170813070109.0,NA,20170813070109.0,20170813070037.0,20170813065948.0,20170813065928.0,20170813070037.0,20170813065948.0,20170813065757.0
20170813070514.0,20170813070442.0,20170813070418.0,20170813070442.0,20170813070410.0,20170813070321.0,20170813070301.0,20170813070410.0,20170813070321.0,20170813065947.0
20170810022714.0,20170810022642.0,20170810022742.0,20170810022642.0,20170810022610.0,20170810022521.0,20170810022501.0,20170810022610.0,NA,20170810021946.0
20170810030006.0,20170810025934.0,20170810030020.0,20170810025934.0,20170810025902.0,20170810025813.0,NA,20170810025902.0,20170810025813.0,20170810025454.0
20170813120020.0,20170813115949.0,20170813115924.0,20170813115949.0,20170813115916.0,20170813115830.0,20170813115803.0,20170813115916.0,20170813115830.0,20170813115309.0
20170807033533.0,20170807033501.0,20170807033547.0,20170807033501.0,20170807033416.0,20170807033327.0,20170807033307.0,20170807033416.0,20170807033327.0,20170807032648.0
20170810030348.0,20170810030316.0,20170810030408.0,20170810030316.0,NA,20170810030155.0,20170810030126.0,NA,20170810030155.0,20170810025845.0
20170807042808.0,20170807042736.0,NA,20170807042736.0,20170807042704.0,20170807042615.0,20170807042556.0,20170807042704.0,20170807042615.0,20170807041858.0
20170811191709.0,20170811191638.0,20170811191729.0,20170811191638.0,20170811191605.0,20170811191517.0,20170811191457.0,20170811191605.0,20170811191517.0,20170811191240.0
20170810033758.0,NA,NA,NA,20170810033641.0,20170810033552.0,20170810033533.0,20170810033641.0,20170810033552.0,20170810033054.0
20170811191558.0,20170811191527.0,NA,20170811191527.0,20170811191454.0,NA,20170811191346.0,20170811191454.0,NA,20170811191215.0
20170811191931.0,20170811191900.0,20170811191835.0,20170811191900.0,20170811191827.0,20170811191738.0,20170811191719.0,20170811191827.0,20170811191738.0,20170811191406.0
NA,20170729054104.0,20170729054151.0,20170729054104.0,NA,20170729053931.0,20170729053911.0,NA,20170729053931.0,20170729053252.0
20170810034214.0,20170810034142.0,20170810034258.0,20170810034142.0,20170810034110.0,20170810034021.0,20170810034001.0,20170810034110.0,20170810034021.0,20170810033350.0
20170810034103.0,20170810034031.0,20170810034117.0,20170810034031.0,20170810033959.0,20170810033910.0,20170810033850.0,20170810033959.0,20170810033910.0,20170810033311.0
20170810001453.0,20170810001421.0,20170810001513.0,20170810001421.0,20170810001349.0,20170810001300.0,20170810001240.0,20170810001349.0,20170810001300.0,20170810001023.0
20170812225551.0,20170812225520.0,20170812225610.0,20170812225520.0,20170812225447.0,20170812225358.0,20170812225339.0,20170812225447.0,20170812225358.0,20170812225112.0
20170810004543.0,20170810004512.0,20170810004558.0,20170810004512.0,20170810004420.0,20170810004331.0,20170810004312.0,20170810004420.0,20170810004331.0,20170810003827.0
20170812232358.0,20170812232327.0,20170812232302.0,20170812232327.0,20170812232255.0,20170812232206.0,20170812232139.0,20170812232255.0,20170812232206.0,20170812231620.0
20170813185330.0,20170813185259.0,20170813185415.0,20170813185259.0,20170813185226.0,20170813185138.0,20170813185118.0,20170813185226.0,20170813185138.0,20170813184613.0
20170813185219.0,20170813185148.0,NA,20170813185148.0,20170813185116.0,20170813185027.0,20170813185007.0,20170813185116.0,20170813185027.0,20170813184534.0
20170808110252.0,20170808110221.0,20170808110307.0,20170808110221.0,20170808110148.0,20170808110100.0,20170808110040.0,20170808110148.0,20170808110100.0,20170808105624.0
20170813185616.0,20170813185545.0,20170813185520.0,20170813185545.0,20170813185512.0,20170813185423.0,20170813185340.0,20170813185512.0,20170813185423.0,20170813184838.0
20170811053811.0,20170811053740.0,20170811053829.0,20170811053740.0,20170811053707.0,20170811053618.0,20170811053559.0,20170811053707.0,20170811053618.0,20170811053341.0
20170813192521.0,20170813192450.0,20170813192536.0,20170813192450.0,20170813192417.0,20170813192328.0,20170813192309.0,20170813192417.0,20170813192328.0,20170813191823.0
20170811060907.0,20170811060836.0,20170811060922.0,20170811060836.0,20170811060804.0,20170811060715.0,20170811060655.0,20170811060804.0,20170811060715.0,20170811060234.0
20170813192909.0,NA,20170813192928.0,20170813192837.0,20170813192805.0,20170813192716.0,20170813192642.0,20170813192805.0,20170813192716.0,20170813192123.0
20170808085720.0,20170808085649.0,20170808085805.0,20170808085649.0,20170808085616.0,20170808085527.0,20170808085508.0,20170808085616.0,20170808085527.0,20170808085014.0
20170813192758.0,20170813192726.0,20170813192812.0,20170813192726.0,20170813192640.0,20170813192550.0,20170813192531.0,20170813192640.0,20170813192550.0,20170813192046.0
20170808093053.0,20170808093022.0,20170808093108.0,20170808093022.0,20170808092950.0,20170808092900.0,20170808092841.0,20170808092950.0,20170808092900.0,20170808092435.0
20170811233526.0,20170811233454.0,20170811233543.0,20170811233454.0,20170811233422.0,20170811233333.0,20170811233313.0,20170811233422.0,20170811233333.0,20170811233000.0
20170812000411.0,20170812000340.0,20170812000426.0,20170812000340.0,20170812000308.0,20170812000218.0,20170812000159.0,20170812000308.0,20170812000218.0,20170811235913.0
NA,20170809171149.0,NA,20170809171149.0,20170809171051.0,20170809171002.0,20170809170942.0,20170809171051.0,NA,20170809170457.0
20170811085137.0,20170811085106.0,20170811085156.0,20170811085106.0,20170811085033.0,20170811084944.0,20170811084924.0,20170811085033.0,20170811084944.0,20170811084626.0
20170811092031.0,20170811091959.0,20170811092046.0,20170811091959.0,20170811091927.0,20170811091838.0,20170811091818.0,20170811091927.0,20170811091838.0,20170811091440.0
20170802014128.0,20170802014057.0,20170802014159.0,20170802014057.0,NA,20170802013936.0,20170802013916.0,20170802014025.0,20170802013936.0,20170802013228.0
20170802022310.0,20170802022238.0,NA,20170802022238.0,20170802022206.0,20170802022117.0,20170802022057.0,20170802022206.0,20170802022117.0,20170802021542.0
20170810065810.0,20170810065739.0,NA,20170810065739.0,20170810065707.0,20170810065618.0,20170810065558.0,20170810065707.0,20170810065618.0,NA
20170812155940.0,20170812155908.0,20170812155959.0,20170812155908.0,20170812155836.0,20170812155747.0,20170812155727.0,20170812155836.0,20170812155747.0,20170812155510.0
20170812184157.0,20170812184125.0,20170812184024.0,20170812184125.0,20170812184053.0,20170812184004.0,20170812183944.0,20170812184053.0,20170812184004.0,20170812183552.0
20170809012359.0,20170809012327.0,20170809012419.0,20170809012327.0,20170809012255.0,20170809012206.0,20170809012125.0,20170809012255.0,20170809012206.0,20170809011622.0
NA,20170808220913.0,20170808220959.0,20170808220913.0,20170808220842.0,20170808220752.0,20170808220732.0,20170808220842.0,20170808220752.0,20170808220431.0
20170809044404.0,20170809044332.0,20170809044418.0,20170809044332.0,20170809044300.0,20170809044211.0,20170809044151.0,20170809044300.0,20170809044211.0,20170809043802.0
20170807034321.0,20170807034250.0,20170807034336.0,20170807034250.0,20170807034201.0,20170807034112.0,20170807034052.0,20170807034201.0,20170807034112.0,20170807033432.0
20170807035850.0,20170807035819.0,20170807035904.0,20170807035819.0,20170807035727.0,20170807035637.0,20170807035618.0,20170807035727.0,20170807035637.0,20170807034959.0
20170805050547.0,20170805050515.0,20170805050625.0,20170805050515.0,NA,20170805050354.0,20170805050334.0,20170805050443.0,20170805050354.0,20170805045624.0
20170805032440.0,20170805032408.0,20170805032230.0,20170805032408.0,20170805032336.0,20170805032247.0,20170805032228.0,20170805032336.0,20170805032247.0,20170805031530.0
20170813111417.0,20170813111345.0,20170813111437.0,20170813111345.0,20170813111313.0,20170813111224.0,20170813111204.0,20170813111313.0,20170813111224.0,20170813110947.0
20170813111638.0,20170813111607.0,NA,20170813111607.0,20170813111535.0,20170813111446.0,20170813111426.0,20170813111535.0,20170813111446.0,20170813111114.0
20170813111900.0,20170813111830.0,20170813111919.0,20170813111830.0,20170813111757.0,20170813111708.0,20170813111648.0,20170813111757.0,20170813111708.0,20170813111240.0
20170813112122.0,20170813112051.0,20170813112026.0,20170813112051.0,20170813112019.0,20170813111930.0,20170813111910.0,20170813112019.0,20170813111930.0,20170813111459.0
20170813112404.0,20170813112333.0,20170813112308.0,20170813112333.0,20170813112300.0,20170813112211.0,20170813112132.0,20170813112300.0,20170813112211.0,20170813111721.0
20170813134905.0,20170813134833.0,20170813134951.0,20170813134833.0,20170813134801.0,20170813134712.0,20170813134652.0,20170813134801.0,20170813134712.0,20170813134435.0
20170813134754.0,20170813134722.0,20170813134809.0,20170813134722.0,20170813134650.0,20170813134601.0,20170813134541.0,20170813134650.0,20170813134601.0,20170813134410.0
20170812100847.0,20170812100816.0,20170812100905.0,20170812100816.0,20170812100744.0,20170812100654.0,20170812100635.0,20170812100744.0,20170812100654.0,20170812100336.0
20170813135152.0,20170813135121.0,NA,20170813135121.0,20170813135048.0,20170813134959.0,20170813134914.0,20170813135048.0,20170813134959.0,20170813134558.0
20170809013835.0,20170809013803.0,20170809013919.0,20170809013803.0,20170809013731.0,NA,NA,20170809013731.0,NA,20170809013134.0
